engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns,candidate_request_bounded_calls,candidate_request_unbounded_calls,candidate_request_page_limit_total,candidate_request_surplus_total,bounded_iterator_calls,bounded_iterator_limit_total,bounded_iterator_selected_total,bounded_iterator_full_count_total,full_list_translation_calls,full_list_fallback_count,exact_lookup_calls,exact_lookup_ns,exact_lookup_candidates,prefix_lookup_calls,prefix_lookup_ns,prefix_lookup_candidates,heap_exact_lookup_calls,heap_prefix_lookup_calls,no_marisa_compact_exact_lookup_calls,no_marisa_compact_prefix_lookup_calls,rsmarisa_exact_lookup_calls,rsmarisa_prefix_lookup_calls,abi_c_string_allocations,abi_c_string_bytes
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,3,19857300,9,19816100,114889,16735,60,200,1000,24600,300,1400,60,0,6,1,2000,6,1,400,3,0,15,45,3,60,60,24876,0,0,6,14932400,25056,3,3973000,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,3,19842200,9,19805500,114889,16735,60,100,1100,24500,100,1400,60,0,6,1,2200,6,1,600,3,0,15,45,3,60,60,24876,0,0,6,14838500,25056,3,4049600,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,3,21071100,9,21031600,114889,16735,60,100,1000,27900,100,1400,60,0,6,1,2400,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,15140300,25056,3,4973600,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,3,20540800,9,20504500,114889,16735,60,0,1000,25500,100,1400,60,0,6,1,2500,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,15068900,25056,3,4534400,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,3,19842200,9,19806500,114889,16735,60,0,1000,24800,200,1300,60,0,6,1,2300,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14843100,25056,3,4055200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,3,19876600,9,19841200,114889,16735,60,0,1100,24300,0,1300,60,0,6,1,2200,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14921800,25056,3,4002900,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,3,19832900,9,19797700,114889,16735,60,100,1100,24200,100,1300,60,0,6,1,1900,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14911800,25056,3,3977400,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,3,19772000,9,19736700,114889,16735,60,0,900,24300,0,1300,60,0,6,1,2000,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14853600,25056,3,3972500,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,3,19774200,9,19739300,114889,16735,60,100,1000,23800,0,1300,60,0,6,1,1800,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14872100,25056,3,3956700,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,3,19863900,9,19828700,114889,16735,60,100,1200,23700,100,1400,60,0,6,1,1700,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14930900,25056,3,3990500,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,10,3,3,19874600,9,19839600,114889,16735,60,0,1000,23900,0,1300,60,0,6,1,2000,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14910800,25056,3,4012000,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,11,3,3,20009600,9,19974000,114889,16735,60,100,1100,24100,0,1500,60,0,6,1,2200,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14924000,25056,3,4123700,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,12,3,3,20184400,9,20147600,114889,16735,60,200,1000,25300,100,1300,60,0,6,1,2000,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14920500,25056,3,4310400,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,13,3,3,20071800,9,20036400,114889,16735,60,100,1000,24200,0,1500,60,0,6,1,1800,6,1,200,3,0,15,45,3,60,60,24876,0,0,6,14926000,25056,3,4198700,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,14,3,3,19804500,9,19769700,114889,16735,60,100,900,23900,100,1400,60,0,6,1,3700,6,1,400,3,0,15,45,3,60,60,24876,0,0,6,14877600,25056,3,3978000,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,15,3,3,19794500,9,19755600,114889,16735,60,100,1000,28100,100,1300,60,0,6,1,2200,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14852200,25056,3,3985100,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,16,3,3,19955700,9,19920300,114889,16735,60,0,1100,24400,0,1500,60,0,6,1,2100,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,15017300,25056,3,3984600,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,17,3,3,19888800,9,19854100,114889,16735,60,100,1100,23600,200,1300,60,0,6,1,2100,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14863000,25056,3,4073800,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,18,3,3,19864900,9,19829700,114889,16735,60,200,1100,23900,0,1400,60,0,6,1,2200,6,1,400,3,0,15,45,3,60,60,24876,0,0,6,14875100,25056,3,4039200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,19,3,3,19936600,9,19900500,114889,16735,60,200,1000,24800,100,1300,60,0,6,1,2000,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14948400,25056,3,4031200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,0,7,7,45205200,21,42656600,214324,10647,5291,6800,1800,2482500,100,12200,5291,0,6,1,6500,6,1,400,7,0,35,105,6,120,112,12252,0,1,15,10724100,17587,8,6895200,5271,15,8,0,0,0,0,14,547
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,1,7,7,43022900,21,40750600,214324,10647,5291,6800,1900,2213400,200,12100,5291,0,6,1,6200,6,1,700,7,0,35,105,6,120,112,12252,0,1,15,10750500,17587,8,5952600,5271,15,8,0,0,0,0,14,547
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,2,7,7,41917000,21,39756200,214324,10647,5291,6400,2000,2100700,200,13600,5291,0,6,1,6200,6,1,700,7,0,35,105,6,120,112,12252,0,1,15,10601900,17587,8,5628800,5271,15,8,0,0,0,0,14,547
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,3,7,7,41911300,21,39628100,214324,10647,5291,6500,1700,2223700,200,12300,5291,0,6,1,6600,6,1,400,7,0,35,105,6,120,112,12252,0,1,15,10413700,17587,8,5557900,5271,15,8,0,0,0,0,14,547
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,4,7,7,43641500,21,41255700,214324,10647,5291,6700,1700,2326700,0,12100,5291,0,6,1,6200,6,1,400,7,0,35,105,6,120,112,12252,0,1,15,10469100,17587,8,6121000,5271,15,8,0,0,0,0,14,547
