"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.600","16.900","0.331","-11.300","153661440","17121280","102100992","6725632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.820","44.780","0.130","-38.960","153661440","17121280","102727680","7643136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.732","300.243","0.019","-294.511","153661440","15708160","93315072","5046272"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.600","48.100","0.116","-42.500","153661440","17121280","99631104","6209536"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.700","36.900","0.154","-31.200","153661440","17121280","101474304","7057408"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.470","1220.330","0.004","-1214.860","153661440","17121280","94892032","5890048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.663","44.237","0.128","-38.574","153661440","17121280","104935424","7348224"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.233","15.300","0.277","-11.067","153661440","13819904","91475968","4780032"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.600","16.000","0.350","-10.400","153661440","17121280","97947648","6574080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.200","21.000","0.200","-16.800","153661440","13570048","90230784","4771840"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.250","17.950","0.237","-13.700","153661440","13819904","90796032","4923392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.700","14.900","0.383","-9.200","153661440","17121280","98766848","6414336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.550","66.650","0.083","-61.100","153661440","17121280","97136640","6623232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.492","687.853","0.008","-682.361","153661440","17121280","94396416","5926912"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.669","344.512","0.016","-338.843","153661440","17121280","103354368","7360512"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.288","178.213","0.035","-171.925","153661440","13819904","92774400","4853760"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.520","857.350","0.006","-851.830","153661440","17121280","95248384","5926912"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","24300.900","24877.100","0.977","-576.200","153661440","13570048","87101440","3534848"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23786.600","27029.500","0.880","-3242.900","153661440","13443072","89391104","3694592"
