"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","886.332","294.614","3.008","591.718","188755968","16592896","194052096","5353472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","530.960","1204.070","0.441","-673.110","188755968","18264064","196661248","6066176"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.233","11.533","2.101","12.700","188755968","14671872","192688128","5206016"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.200","20.500","2.888","38.700","188755968","14360576","191107072","5156864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.600","14.100","3.092","29.500","188755968","14671872","191107072","5132288"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1536.358","666.715","2.304","869.643","188755968","17932288","195473408","6074368"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.837","167.287","0.268","-122.450","188755968","14671872","193482752","5038080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","546.250","841.490","0.649","-295.240","188755968","18264064","197455872","6385664"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22738.400","24373.700","0.933","-1635.300","188755968","14360576","190160896","3481600"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22592.800","23300.800","0.970","-708.000","188755968","14094336","190156800","3858432"
