"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","1818.973","289.249","6.289","1529.724","110198784","15917056","60252160","5009408"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","585.900","1204.900","0.486","-619.000","110198784","17702912","62631936","6279168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.500","11.533","2.124","12.967","110198784","13955072","57843712","4886528"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.000","20.500","2.829","37.500","110198784","13705216","56602624","4476928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.650","14.050","3.036","28.600","110198784","13955072","57204736","4583424"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2912.697","672.219","4.333","2240.478","110198784","17473536","61837312","6270976"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.388","165.450","0.268","-121.062","110198784","13955072","59236352","4829184"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","575.920","846.840","0.680","-270.920","110198784","17702912","63905792","6418432"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23567.500","25383.100","0.928","-1815.600","110198784","13705216","53276672","3362816"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23562.700","24864.100","0.948","-1301.400","110198784","13479936","53493760","3850240"
