event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5312512,5.1,786432,0.8,5312512,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6529024,6.2,1040384,1,6529024,6.2,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6721536,6.4,1040384,1,6721536,6.4,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6729728,6.4,1040384,1,6729728,6.4,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",9216000,8.8,1916928,1.8,13000704,12.4,12607,0,3893099,3.7,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",59011072,56.3,24686592,23.5,82235392,78.4,16750479,16,37168279,35.4,41375423,34602818,"create_session loaded the workspace default schema"
,"after_select_schema",59158528,56.4,24817664,23.7,82235392,78.4,16750606,16,37168279,35.4,41375423,34602818,"select_schema applied requested active schema"
,"after_typing_neihoumaa",59617280,56.9,24850432,23.7,82235392,78.4,16801200,16,37168279,35.4,41375423,34602818,"realistic short Jyutping typing path"
,"steady_after_esc",59617280,56.9,24850432,23.7,82235392,78.4,16800314,16,37168279,35.4,41375423,34602818,"steady sample after ESC clear"
