engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,61844.300,61844.300,7598080,11128832,10465280,12206080
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,34674.600,34674.600,10469376,11436032,10575872,13897728
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,34556.600,34556.600,10575872,11468800,10596352,13914112
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,36770.900,36770.900,10596352,11567104,10678272,13914112
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,28959.400,28959.400,10678272,11542528,10694656,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,5,1,30969.400,30969.400,10694656,11563008,10702848,14020608
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,6,1,31293.000,31293.000,10702848,11579392,10715136,14041088
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,7,1,32211.300,32211.300,10715136,11558912,10711040,14041088
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,8,1,32805.100,32805.100,10711040,11558912,10788864,14045184
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,32188.900,32188.900,10788864,10977280,unavailable,14045184
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,29267.300,29267.300,10977280,10919936,unavailable,14045184
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,31961.500,31961.500,10919936,10960896,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,33792.600,33792.600,10960896,10948608,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,29645.300,29645.300,10948608,11063296,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,34438.900,34438.900,11063296,10997760,unavailable,14073856
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,31266.200,31266.200,10997760,11071488,unavailable,14073856
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,30130.200,30130.200,11071488,11071488,unavailable,14086144
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,32302.200,32302.200,11079680,10989568,unavailable,14086144
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,32967.300,32967.300,10989568,11091968,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,10,1,27388.400,27388.400,11091968,11104256,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,11,1,32468.700,32468.700,11108352,11202560,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,12,1,32872.900,32872.900,11202560,11141120,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,13,1,32911.000,32911.000,11141120,11141120,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,14,1,31943.000,31943.000,11141120,11296768,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,15,1,33845.200,33845.200,11296768,11300864,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,16,1,32200.700,32200.700,11300864,11223040,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,17,1,34957.200,34957.200,11223040,11210752,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,18,1,32112.900,32112.900,11210752,11190272,unavailable,14110720
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,19,1,79774.300,79774.300,11190272,11276288,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,30.600,15.300,12181504,12181504,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,29.900,14.950,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,29.800,14.900,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,3,2,30.600,15.300,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,4,2,29.700,14.850,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,5,2,29.400,14.700,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,6,2,29.300,14.650,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,7,2,29.700,14.850,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,8,2,29.200,14.600,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,9,2,29.600,14.800,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,10,2,29.300,14.650,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,11,2,29.200,14.600,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,12,2,29.300,14.650,12185600,12185600,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,13,2,29.800,14.900,12189696,12189696,unavailable,14135296
