"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","869.032","292.735","2.969","576.297","189689856","16683008","195153920","4952064"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","518.830","1208.160","0.429","-689.330","189689856","18374656","197058560","6270976"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.767","11.500","2.067","12.267","189689856","14589952","192942080","5074944"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.100","20.500","2.834","37.600","189689856","14319616","191356928","4395008"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.600","14.250","3.060","29.350","189689856","14589952","192147456","4763648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1594.968","670.664","2.378","924.304","189689856","18329600","195366912","6311936"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.600","168.312","0.265","-123.712","189689856","14589952","193732608","4849664"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","543.840","850.220","0.640","-306.380","189689856","18374656","198643712","6295552"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22424.300","24059.900","0.932","-1635.600","189689856","14311424","190652416","3518464"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22244.200","24053.800","0.925","-1809.600","189689856","14061568","190648320","3854336"
