"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.600","16.500","0.339","-10.900","153763840","17182720","102248448","8224768"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.760","43.920","0.131","-38.160","153763840","17182720","102985728","7159808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.465","296.378","0.018","-290.913","153763840","15896576","93458432","5173248"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.567","46.200","0.120","-40.633","153763840","17182720","99704832","6606848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.633","35.967","0.157","-30.334","153763840","17182720","101457920","6803456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.510","1193.440","0.005","-1187.930","153763840","17182720","95006720","6135808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.550","44.762","0.124","-39.212","153763840","17182720","105197568","8204288"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.200","15.067","0.279","-10.867","153763840","13692928","91820032","4935680"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.600","15.200","0.368","-9.600","153763840","17182720","98140160","6340608"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.200","21.000","0.200","-16.800","153763840","13570048","90320896","4575232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.200","17.350","0.242","-13.150","153763840","13623296","90910720","4616192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.550","14.150","0.392","-8.600","153763840","17182720","98906112","6266880"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.500","64.050","0.086","-58.550","153763840","17182720","98136064","6504448"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.505","665.893","0.008","-660.388","153763840","17182720","94089216","5931008"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.575","339.875","0.016","-334.300","153763840","17182720","103612416","7864320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.075","170.050","0.036","-163.975","153763840","13807616","92295168","4939776"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.540","835.980","0.007","-830.440","153763840","17182720","98086912","6213632"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23683.400","23417.000","1.011","266.400","153763840","13570048","87580672","3448832"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23521.100","25880.700","0.909","-2359.600","153763840","13398016","89104384","3780608"
