"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","578.897","287.965","2.010","290.932","186085376","15732736","193585152","5332992"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","470.520","1173.790","0.401","-703.270","186085376","17149952","195964928","6000640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.133","11.833","2.039","12.300","186085376","13754368","191918080","4788224"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.600","20.900","2.708","35.700","186085376","13570048","191127552","4370432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.800","14.500","2.952","28.300","186085376","13725696","191127552","4378624"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1030.778","656.422","1.570","374.356","186085376","17149952","195170304","5836800"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.625","163.162","0.274","-118.537","186085376","13819904","192589824","4784128"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","481.770","817.460","0.589","-335.690","186085376","17149952","196505600","6234112"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22804.200","21372.000","1.067","1432.200","186085376","13570048","190332928","3444736"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22664.900","21914.800","1.034","750.100","186085376","13418496","190328832","3862528"
