"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.500","16.300","0.337","-10.800","154066944","16896000","102723584","7311360"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.720","44.140","0.130","-38.420","154066944","16896000","102723584","7266304"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.476","296.897","0.018","-291.421","154066944","15806464","93499392","5144576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.467","46.500","0.118","-41.033","154066944","16896000","100175872","6152192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.567","36.017","0.155","-30.450","154066944","16896000","101908480","7262208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.420","1182.780","0.005","-1177.360","154066944","16896000","94879744","6029312"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.513","45.250","0.122","-39.737","154066944","16896000","105005056","7016448"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.300","15.000","0.287","-10.700","154066944","13737984","91435008","4845568"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.500","15.200","0.362","-9.700","154066944","16896000","97697792","6606848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.200","20.300","0.207","-16.100","154066944","13627392","90296320","5038080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.300","17.000","0.253","-12.700","154066944","13737984","90869760","4640768"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.500","14.300","0.385","-8.800","154066944","16896000","98549760","6971392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.500","64.450","0.085","-58.950","154066944","16896000","97746944","6328320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.425","658.186","0.008","-652.761","154066944","16896000","94404608","5832704"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.494","338.644","0.016","-333.150","154066944","16896000","104214528","7630848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.025","174.650","0.034","-168.625","154066944","13742080","92643328","4812800"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.370","841.910","0.006","-836.540","154066944","16896000","98652160","6062080"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23012.900","23696.900","0.971","-684.000","154066944","13627392","87437312","3551232"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22677.900","26724.200","0.849","-4046.300","154066944","13418496","89329664","3772416"
