"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","67.803","295.478","0.229","-227.675","113164288","14913536","55779328","4177920"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","104.740","1229.930","0.085","-1125.190","113164288","16486400","55824384","5648384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","9.333","11.700","0.798","-2.367","113164288","13606912","54476800","3907584"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","36.900","21.100","1.749","15.800","113164288","13520896","53346304","4468736"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","15.300","14.500","1.055","0.800","113164288","13606912","54325248","4186112"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","56.314","671.900","0.084","-615.586","113164288","16486400","55824384","5033984"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.412","182.338","0.035","-175.926","113164288","13606912","55398400","4214784"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","106.610","850.670","0.125","-744.060","113164288","16486400","56315904","5619712"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23661.800","22750.300","1.040","911.500","113164288","13520896","51482624","2895872"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","24515.500","23389.400","1.048","1126.100","113164288","13324288","53407744","3645440"
