"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","56.200","16.600","3.386","39.600","189022208","17264640","203444224","8409088"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","39.120","43.800","0.893","-4.680","189837312","17264640","204234752","6922240"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","623.205","291.108","2.141","332.097","185696256","15802368","193720320","5267456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","49.867","47.133","1.058","2.734","187576320","17264640","201068544","6221824"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","45.433","36.100","1.259","9.333","187805696","17264640","202256384","6524928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","473.490","1192.610","0.397","-719.120","185696256","17264640","196972544","6144000"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","44.650","43.800","1.019","0.850","191860736","17264640","206450688","8232960"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.700","14.967","1.717","10.733","185696256","13893632","192131072","4993024"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","61.100","15.400","3.968","45.700","185696256","17264640","198856704","6959104"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.200","20.400","2.853","37.800","185696256","13647872","190672896","4612096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.500","17.150","2.595","27.350","185696256","13893632","191463424","4866048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","82.550","14.100","5.855","68.450","186318848","17264640","200278016","6651904"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","62.850","64.500","0.974","-1.650","185696256","17264640","198230016","7458816"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1101.512","654.705","1.682","446.807","185696256","17182720","195485696","5947392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","108.806","337.000","0.323","-228.194","190689280","17264640","205029376","7249920"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","49.087","168.263","0.292","-119.176","185696256","13893632","192925696","5132288"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","477.420","834.040","0.572","-356.620","185696256","17264640","196874240","6209536"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23132.200","22063.600","1.048","1068.600","185696256","13647872","190058496","3563520"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23397.600","21963.700","1.065","1433.900","185696256","13537280","189874176","3870720"
