"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.600","16.500","0.339","-10.900","153665536","17199104","102555648","6631424"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.780","43.680","0.132","-37.900","153665536","17199104","103346176","6856704"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.511","293.443","0.019","-287.932","153665536","15679488","93065216","5046272"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.700","46.567","0.122","-40.867","153665536","17199104","100036608","6451200"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.733","35.667","0.161","-29.934","153665536","17199104","100974592","6410240"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.530","1190.380","0.005","-1184.850","153665536","17199104","94216192","5947392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.675","43.662","0.130","-37.987","153665536","17199104","104763392","7245824"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.333","14.933","0.290","-10.600","153665536","13840384","91860992","4964352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.700","15.200","0.375","-9.500","153665536","17199104","98504704","6443008"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.300","20.400","0.211","-16.100","153665536","13570048","90247168","4603904"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.300","17.000","0.253","-12.700","153665536","13840384","91009024","4730880"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.700","14.050","0.406","-8.350","153665536","17199104","99246080","6823936"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.600","64.750","0.086","-59.150","153665536","17199104","98308096","6184960"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.514","663.610","0.008","-658.096","153665536","17199104","94248960","5873664"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.631","336.663","0.017","-331.032","153665536","17199104","104136704","7020544"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.175","171.262","0.036","-165.087","153665536","13840384","92532736","4882432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.520","838.810","0.007","-833.290","153665536","17199104","95768576","6287360"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22895.900","27728.900","0.826","-4833.000","153665536","13570048","87236608","3592192"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22445.800","27765.700","0.808","-5319.900","153665536","13430784","89288704","3731456"
