"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","571.684","298.859","1.913","272.825","185749504","15855616","193921024","5275648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","454.040","1190.230","0.381","-736.190","185749504","17231872","196558848","6033408"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.233","15.400","1.574","8.833","185749504","13901824","191873024","4988928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","55.100","20.900","2.636","34.200","185749504","13733888","190291968","4677632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.450","17.450","2.433","25.000","185749504","13901824","191082496","4808704"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1017.522","665.727","1.528","351.795","185749504","17231872","194977792","5873664"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.300","173.762","0.255","-129.462","185749504","13901824","192499712","4972544"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","469.340","832.090","0.564","-362.750","185749504","17231872","197357568","6193152"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22468.400","26019.700","0.864","-3551.300","185749504","13733888","190291968","3584000"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22428.100","25061.500","0.895","-2633.400","185749504","13504512","190156800","3780608"
