engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes,before_private_bytes,after_ready_private_bytes,after_finalize_private_bytes,private_bytes,pagefile_bytes,peak_pagefile_bytes
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,2948513.400,2948513.400,4718592,89747456,87355392,127655936,696320,73707520,72065024,73707520,73707520,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,23674.500,23674.500,87392256,90714112,86794240,127655936,72065024,75579392,70881280,75579392,75579392,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,23407.300,23407.300,86798336,90058752,86761472,127655936,70881280,74743808,70750208,74743808,74743808,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,23324.400,23324.400,86761472,89735168,86827008,127655936,70750208,73920512,70660096,73920512,73920512,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,23206.900,23206.900,86827008,89796608,86790144,127655936,70660096,73846784,70479872,73846784,73846784,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,5,1,23176.800,23176.800,86790144,89849856,86937600,127655936,70479872,73678848,70545408,73678848,73678848,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,6,1,23597.900,23597.900,86937600,89862144,86937600,127655936,70545408,73736192,70598656,73736192,73736192,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,7,1,23753.500,23753.500,86937600,89899008,86982656,127655936,70598656,73736192,70672384,73736192,73736192,112377856
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,8,1,23311.400,23311.400,86982656,89919488,86892544,127655936,70672384,73797632,70574080,73797632,73797632,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,23757.000,23757.000,86896640,86999040,unavailable,127655936,71356416,70647808,unavailable,70647808,70647808,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,23743.600,23743.600,86999040,86966272,unavailable,127655936,70647808,71430144,unavailable,71430144,71430144,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,23561.300,23561.300,86970368,87031808,unavailable,127655936,71434240,71458816,unavailable,71458816,71458816,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,23502.700,23502.700,87031808,87003136,unavailable,127655936,71458816,71499776,unavailable,71499776,71499776,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,23539.200,23539.200,87003136,87085056,unavailable,127655936,71499776,71528448,unavailable,71528448,71528448,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,23527.800,23527.800,87085056,87130112,unavailable,127655936,71528448,71577600,unavailable,71577600,71577600,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,23561.800,23561.800,87171072,87060480,unavailable,127655936,71655424,71565312,unavailable,71565312,71565312,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,23595.000,23595.000,87064576,87134208,unavailable,127655936,71565312,71630848,unavailable,71630848,71630848,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,23899.300,23899.300,87138304,87121920,unavailable,127655936,72409088,71618560,unavailable,71618560,71618560,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,23519.800,23519.800,87130112,87138304,unavailable,127655936,71618560,71651328,unavailable,71651328,71651328,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,10,1,23815.100,23815.100,87138304,87109632,unavailable,127655936,71651328,71639040,unavailable,71639040,71639040,112377856
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,11,1,23782.300,23782.300,87113728,87154688,unavailable,127655936,71639040,71618560,unavailable,71618560,71618560,112377856
