"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","622.651","286.535","2.173","336.116","185991168","15941632","194535424","4947968"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","482.390","1173.790","0.411","-691.400","185991168","17383424","196329472","6168576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.667","11.400","2.076","12.267","185991168","13799424","191528960","4702208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.400","20.400","2.765","36.000","185991168","13578240","190275584","4296704"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.100","14.100","2.986","28.000","185991168","13799424","190902272","4493312"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1126.029","651.786","1.728","474.243","185991168","17383424","195067904","6213632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.087","160.787","0.274","-116.700","185991168","13799424","193114112","4837376"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","486.830","825.630","0.590","-338.800","185991168","17383424","197353472","6197248"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22766.000","21415.200","1.063","1350.800","185991168","13578240","190275584","3375104"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22849.700","23453.600","0.974","-603.900","185991168","13463552","190271488","3805184"
