"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","299.559","352.303","366.876","366.876","15679488","15843328","5246976","6688768"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1200.360","1334.570","1608.190","1608.190","16265216","17186816","6057984","7438336"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","15.233","17.467","28.633","28.633","12320768","13905920","5005312","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.900","22.100","24.300","24.300","12103680","13709312","4603904","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","17.300","17.800","20.000","20.000","12259328","13905920","4812800","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","668.973","719.575","815.515","815.515","16908288","17186816","5980160","6828032"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","173.975","185.325","196.425","196.425","13320192","13938688","4923392","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","841.180","860.840","891.860","891.860","16035840","17186816","6094848","7573504"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","32118.900","35139.000","36842.400","36842.400","10768384","13709312","3624960","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","32586.600","56478.200","56478.200","56478.200","11030528","13508608","3784704","6234112"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","668.508","882.727","1020.757","1020.757","179691520","185655296","193826816","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","461.660","477.270","549.470","549.470","182513664","185655296","196505600","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","52.833","54.767","61.700","61.700","177176576","185655296","191365120","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","58.200","65.200","68.700","68.700","176549888","185655296","190574592","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","71.900","74.950","77.450","77.450","176578560","185655296","190574592","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1079.388","1453.692","1554.703","1554.703","180953088","185655296","194916352","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","153.388","159.713","173.175","173.175","178577408","185655296","193126400","201519104"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","465.900","475.070","477.420","477.420","183271424","185655296","197296128","201519104"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","23789.500","26940.900","29027.700","29027.700","174931968","185655296","189259776","201519104"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","25520.600","2991621.300","2991621.300","2991621.300","174751744","185655296","189460480","201519104"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","342.630","354.470","360.803","360.803","79745024","510722048","35528704","541159424"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35419.300","40243.400","42873.900","42873.900","60981248","510722048","29495296","541159424"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34934.700","151129.100","151129.100","151129.100","77918208","510722048","33927168","541159424"
