"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes","before_private_bytes","after_ready_private_bytes","after_finalize_private_bytes","private_bytes","pagefile_bytes","peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","41017.400","41017.400","7032832","10559488","9904128","11624448","1609728","3305472","2572288","3305472","3305472","5627904"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","46416.400","46416.400","9904128","10940416","10121216","13328384","2572288","3858432","2945024","3858432","3858432","6017024"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","2","1","23608.800","23608.800","10121216","10948608","10059776","13414400","2945024","3719168","2740224","3719168","3719168","6156288"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","3","1","44025.800","44025.800","10059776","10969088","10141696","13451264","2740224","3780608","2887680","3780608","3780608","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","4","1","25837.800","25837.800","10141696","10960896","10149888","13451264","2887680","3751936","3227648","3751936","3751936","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","5","1","42919.000","42919.000","10149888","10973184","10141696","13451264","3227648","3772416","3215360","3772416","3772416","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","6","1","23222.400","23222.400","10141696","10964992","10117120","13451264","3215360","3776512","2793472","3776512","3776512","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","7","1","42441.100","42441.100","10117120","10960896","10113024","13451264","2793472","3756032","2789376","3756032","3756032","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","8","1","23265.600","23265.600","10113024","10977280","10117120","13455360","2789376","3776512","2789376","3776512","3776512","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","41271.300","41271.300","10121216","10362880","unavailable","13463552","2793472","3153920","unavailable","3153920","3153920","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","21247.600","21247.600","10362880","10313728","unavailable","13463552","3153920","3108864","unavailable","3108864","3108864","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","2","1","42754.700","42754.700","10313728","10342400","unavailable","13463552","3108864","3104768","unavailable","3104768","3104768","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","3","1","21830.300","21830.300","10342400","10416128","unavailable","13463552","3104768","3637248","unavailable","3637248","3637248","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","4","1","41273.900","41273.900","10416128","10407936","unavailable","13463552","3637248","3424256","unavailable","3424256","3424256","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","5","1","25097.200","25097.200","10407936","10407936","unavailable","13467648","3424256","3637248","unavailable","3637248","3637248","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","6","1","41723.200","41723.200","10407936","10416128","unavailable","13467648","3637248","3608576","unavailable","3608576","3608576","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","7","1","20935.000","20935.000","10416128","10334208","unavailable","13467648","3608576","3010560","unavailable","3010560","3010560","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","8","1","41685.600","41685.600","10338304","10371072","unavailable","13467648","3039232","3047424","unavailable","3047424","3047424","6225920"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","9","1","21497.900","21497.900","10371072","10342400","unavailable","13467648","3047424","3018752","unavailable","3018752","3018752","6295552"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","10","1","45806.900","45806.900","10342400","10440704","unavailable","13484032","3018752","3465216","unavailable","3465216","3465216","6295552"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","11","1","23238.800","23238.800","10440704","10371072","unavailable","13484032","3465216","3051520","unavailable","3051520","3051520","6295552"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","12","1","43415.400","43415.400","10371072","10436608","unavailable","13484032","3051520","3518464","unavailable","3518464","3518464","6295552"
