"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","622.246","279.889","2.223","342.357","185905152","15802368","193871872","5328896"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","468.330","1173.530","0.399","-705.200","185905152","17211392","196071424","6176768"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.133","11.100","2.174","13.033","185905152","13811712","191918080","4935680"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.800","20.100","2.925","38.700","185905152","13602816","191123456","4677632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.250","13.950","3.100","29.300","185905152","13811712","191123456","4792320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1108.419","640.873","1.730","467.546","185905152","17211392","194490368","5980160"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.512","158.087","0.282","-113.575","185905152","13844480","192544768","5087232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","481.910","820.020","0.588","-338.110","185905152","17211392","197132288","6393856"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22954.900","22575.600","1.017","379.300","185905152","13602816","189362176","3465216"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22871.700","41017.400","0.558","-18145.700","185905152","13455360","189358080","3772416"
