"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","279.889","283.405","292.705","292.705","15630336","15802368","5328896","6791168"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1173.530","1188.380","1222.410","1222.410","16166912","17211392","6176768","7577600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.100","11.767","32.700","32.700","12279808","13811712","4935680","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.100","20.900","27.300","27.300","12042240","13602816","4677632","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","13.950","15.500","43.750","43.750","12181504","13811712","4792320","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","640.873","647.764","649.117","649.117","16912384","17211392","5980160","7106560"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","158.087","166.037","171.162","171.162","13312000","13844480","5087232","6574080"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","820.020","827.980","836.700","836.700","16048128","17211392","6393856","7581696"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22575.600","49065.600","51242.800","51242.800","10600448","13602816","3465216","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","41017.400","46416.400","46416.400","46416.400","10960896","13455360","3772416","6225920"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","622.246","655.195","668.908","668.908","179503104","185905152","193871872","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","468.330","477.720","490.510","490.510","182022144","185905152","196071424","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","24.133","25.333","25.900","25.900","177803264","185905152","191918080","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","58.800","65.700","84.200","84.200","177102848","185905152","191123456","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","43.250","45.000","46.700","46.700","177188864","185905152","191123456","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1108.419","1169.720","1211.032","1211.032","180350976","185905152","194490368","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","44.512","47.650","49.050","49.050","178507776","185905152","192544768","201801728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","481.910","498.100","537.270","537.270","183025664","185905152","197132288","201801728"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22954.900","23806.500","24721.800","24721.800","174993408","185905152","189362176","201801728"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22871.700","2862745.000","2862745.000","2862745.000","174784512","185905152","189358080","201801728"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","316.844","327.498","341.589","341.589","79372288","511127552","35143680","542412800"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35554.700","36832.200","39766.400","39766.400","60354560","511127552","28852224","542412800"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34705.400","152342.200","152342.200","152342.200","77848576","511127552","33914880","542412800"
