"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","285.549","290.781","311.443","311.443","15396864","15810560","5009408","6602752"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1198.090","1247.780","1326.200","1326.200","16171008","17514496","6238208","7749632"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.300","11.800","15.100","15.100","11935744","13832192","4767744","6533120"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.400","22.200","23.400","23.400","11825152","13561856","4354048","6393856"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.050","15.450","45.900","45.900","12099584","13832192","4870144","6533120"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","657.195","676.161","680.100","680.100","17170432","17514496","6283264","7352320"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","162.938","173.512","192.938","192.938","13135872","13836288","4878336","6533120"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","845.700","863.870","912.980","912.980","16109568","17580032","6225920","7827456"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","28906.200","276487.600","526507.100","526507.100","10752000","13561856","3538944","6393856"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","23024.200","44279.900","44279.900","44279.900","10915840","13447168","3670016","6254592"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","867.386","945.870","976.138","976.138","179679232","185823232","193802240","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","498.610","512.100","519.580","519.580","181530624","185823232","195571712","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","23.367","24.133","25.600","25.600","177713152","185823232","191983616","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","55.600","60.200","72.100","72.100","176414720","185823232","190750720","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","42.000","43.700","52.150","52.150","176939008","185823232","191193088","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1493.351","1573.744","1657.481","1657.481","180535296","185823232","194871296","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","43.087","45.475","48.700","48.700","178860032","185823232","193175552","201879552"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","515.720","529.180","572.460","572.460","182738944","185823232","196923392","201879552"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22465.800","23101.700","23139.300","23139.300","175534080","185823232","190009344","201879552"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22004.200","2799059.600","2799059.600","2799059.600","175218688","185823232","190005248","201879552"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","378.941","393.795","401.954","401.954","80072704","510578688","36564992","541843456"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35795.400","36673.500","37097.100","37097.100","60502016","510578688","28975104","541843456"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","35298.700","152624.500","152624.500","152624.500","78356480","510578688","34480128","541843456"
