engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,61429.800,61429.800,7598080,11116544,10465280,12226560
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,31957.000,31957.000,10469376,11481088,10575872,13885440
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,32553.300,32553.300,10575872,11460608,10579968,13885440
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,30164.700,30164.700,10579968,11522048,10641408,13885440
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,42579.600,42579.600,10641408,11542528,10764288,13955072
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,5,1,30730.700,30730.700,10764288,11554816,10678272,13955072
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,6,1,46433.300,46433.300,10678272,11567104,10694656,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,7,1,30737.000,30737.000,10694656,11587584,10747904,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,8,1,30821.100,30821.100,10747904,11632640,10686464,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,33521.000,33521.000,10690560,10891264,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,35508.300,35508.300,10891264,10997760,unavailable,14049280
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,31836.200,31836.200,10997760,10911744,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,33888.000,33888.000,10911744,10924032,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,30693.700,30693.700,10924032,11038720,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,30912.800,30912.800,11038720,11100160,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,29971.000,29971.000,11100160,11059200,unavailable,14094336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,30314.800,30314.800,11059200,11055104,unavailable,14114816
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,31494.700,31494.700,11063296,11149312,unavailable,14114816
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,33065.100,33065.100,11149312,11124736,unavailable,14114816
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,10,1,31964.500,31964.500,11124736,11206656,unavailable,14131200
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,11,1,31534.700,31534.700,11206656,11177984,unavailable,14135296
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,12,1,30611.900,30611.900,11177984,11153408,unavailable,14147584
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,13,1,30872.200,30872.200,11153408,11137024,unavailable,14147584
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,14,1,30982.100,30982.100,11137024,11259904,unavailable,14147584
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,15,1,31674.400,31674.400,11259904,11231232,unavailable,14147584
