"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","20","60","12.067","14.167","14.167","14.167","12005376","14163968"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","20","40","15.600","114.550","114.550","114.550","12103680","14024704"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","20","160","239.863","293.238","293.238","293.238","13070336","14217216"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","20","20","31666.600","38194.700","38194.700","38194.700","10891264","14024704"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","5","5","38846.600","60400.200","60400.200","60400.200","11505664","13991936"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","20","60","6837.633","9832.133","9832.133","9832.133","159821824","171802624"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","20","40","4624.000","5591.500","5591.500","5591.500","159739904","171802624"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","20","160","6661.312","7506.050","7506.050","7506.050","161325056","171802624"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","20","20","71907.000","79011.700","79011.700","79011.700","159444992","171802624"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","5","5","72157.100","1275414.800","1275414.800","1275414.800","159346688","171802624"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","20","60","27825.600","37167.067","37167.067","37167.067","777621504","927662080"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","jigaajiusihaa","20","260","11130.792","14254.631","14254.631","14254.631","777646080","927662080"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","loengjathau","20","220","7537.573","9962.282","9962.282","9962.282","777666560","927662080"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngohaig","20","140","6597.286","8336.200","8336.200","8336.200","777633792","927662080"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","20","20","332024.700","381828.200","381828.200","381828.200","761942016","927662080"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","5","5","274377.000","37818605.200","37818605.200","37818605.200","774791168","927662080"
