"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","624.265","282.024","2.214","342.241","185675776","15704064","193966080","5287936"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","464.730","1179.720","0.394","-714.990","185675776","17174528","196186112","6115328"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.300","11.467","2.119","12.833","185675776","13864960","192045056","4829184"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.800","20.400","2.833","37.400","185675776","13627392","190758912","4452352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.500","14.000","3.107","29.500","185675776","13864960","191254528","5218304"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1100.529","644.219","1.708","456.310","185675776","17174528","194764800","6000640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.487","162.350","0.274","-117.863","185675776","13864960","193339392","5111808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","465.530","819.830","0.568","-354.300","185675776","17174528","196927488","6025216"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22798.400","21693.000","1.051","1105.400","185675776","13627392","190758912","3411968"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22349.700","21454.600","1.042","895.100","185675776","13467648","190754816","3780608"
