"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","282.024","285.862","297.886","297.886","15659008","15704064","5287936","6717440"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1179.720","1185.060","1220.010","1220.010","16109568","17174528","6115328","7606272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.467","19.300","28.367","28.367","12136448","13864960","4829184","6574080"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.400","21.500","26.100","26.100","11821056","13627392","4452352","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.000","14.800","17.150","17.150","12328960","13864960","5218304","6574080"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","644.219","652.797","661.569","661.569","16834560","17174528","6000640","6852608"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","162.350","172.538","174.175","174.175","13389824","13864960","5111808","6574080"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","819.830","825.410","828.760","828.760","15900672","17174528","6025216","7606272"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","21693.000","33364.200","78230.100","78230.100","10608640","13627392","3411968","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","21454.600","42037.100","42037.100","42037.100","10964992","13467648","3780608","6246400"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","624.265","641.743","686.346","686.346","179494912","185675776","193966080","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","464.730","475.650","479.030","479.030","181698560","185675776","196186112","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","24.300","25.233","29.300","29.300","177405952","185675776","192045056","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","57.800","62.300","66.100","66.100","176201728","185675776","190758912","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","43.500","45.300","58.950","58.950","176648192","185675776","191254528","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1100.529","1182.769","1232.380","1232.380","180285440","185675776","194764800","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","44.487","45.950","48.412","48.412","178663424","185675776","193339392","202375168"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","465.530","486.630","510.080","510.080","182472704","185675776","196927488","202375168"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22798.400","23245.300","30516.200","30516.200","176037888","185675776","190758912","202375168"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22349.700","2765311.800","2765311.800","2765311.800","175562752","185675776","190754816","202375168"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","331.133","337.526","356.687","356.687","80207872","510623744","36614144","541675520"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35998.500","36575.800","37360.200","37360.200","60243968","510623744","28606464","541675520"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34576.900","155112.700","155112.700","155112.700","78172160","510623744","34181120","541675520"
