"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","292.624","304.584","308.854","308.854","15900672","16420864","4956160","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.300","16.800","26.333","26.333","12787712","14442496","4980736","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.300","41.100","72.300","72.300","12414976","14172160","4403200","6512640"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","13.800","19.500","34.400","34.400","12517376","14442496","4595712","6582272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","679.742","700.195","706.464","706.464","17768448","18083840","6189056","7147520"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","23094.200","27556.300","29325.200","29325.200","11087872","14172160","3424256","6512640"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","25372.300","46439.100","46439.100","46439.100","11419648","13918208","3780608","6234112"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","1076.719","1145.784","1190.295","1190.295","178249728","188755968","192573440","205099008"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","24.300","27.067","27.833","27.833","177827840","188755968","192352256","205099008"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","59.000","66.800","78.400","78.400","176771072","188755968","191164416","205099008"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","43.400","47.700","52.350","52.350","176791552","188755968","191164416","205099008"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1866.449","1970.973","1998.690","1998.690","179879936","188755968","194482176","205099008"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","23743.500","24313.200","32640.400","32640.400","174710784","188755968","189403136","205099008"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","24088.400","2965196.200","2965196.200","2965196.200","174440448","188755968","189231104","205099008"
