"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","66.238","287.392","0.230","-221.154","113172480","16019456","60096512","5001216"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","100.820","1200.380","0.084","-1099.560","113172480","17592320","62238720","6111232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","9.133","11.633","0.785","-2.500","113172480","13828096","58175488","4743168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","34.500","20.700","1.667","13.800","113172480","13598720","56471552","4476928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14.750","14.200","1.039","0.550","113172480","13828096","56995840","4653056"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","55.768","662.508","0.084","-606.740","113172480","17592320","61456384","6148096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.150","164.675","0.037","-158.525","113172480","13828096","58781696","4829184"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","101.270","841.280","0.120","-740.010","113172480","17592320","62324736","6070272"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22929.500","23257.000","0.986","-327.500","113172480","13598720","52944896","3497984"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23240.200","24471.800","0.950","-1231.600","113172480","13455360","53604352","3862528"
