"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","291.611","299.314","305.205","305.205","16228352","16420864","5275648","6656000"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1228.720","1256.840","1344.600","1344.600","16732160","18186240","5853184","7319552"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.500","13.267","24.400","24.400","12800000","14360576","5013504","6475776"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.000","14.900","16.850","16.850","12693504","14213120","4694016","6475776"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","674.569","693.688","708.539","708.539","17477632","17551360","5996544","7294976"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","163.100","179.287","197.862","197.862","13754368","14376960","4972544","6475776"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","859.180","939.130","1255.530","1255.530","16543744","18186240","6037504","7790592"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","30289.400","33299.100","56263.100","56263.100","11087872","14192640","3403776","6475776"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","28848.900","59301.600","59301.600","59301.600","11579392","14041088","3862528","6217728"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","296.895","300.676","328.397","328.397","93806592","127655936","77537280","112377856"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","548.580","562.610","639.870","639.870","96043008","127655936","79765504","112377856"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","25.900","27.067","30.967","30.967","91877376","127655936","75780096","112377856"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","52.600","62.050","206.950","206.950","91172864","127655936","75055104","112377856"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","500.744","514.654","525.466","525.466","94765056","127655936","78487552","112377856"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","63.612","66.250","67.275","67.275","92950528","127655936","76857344","112377856"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","542.310","557.670","621.560","621.560","97013760","127655936","80596992","112377856"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","23728.400","25266.400","25914.400","25914.400","87461888","127655936","71675904","112377856"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","23407.300","2948513.400","2948513.400","2948513.400","89862144","127655936","73797632","112377856"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","h","80","80","1767.200","1785.900","2472.200","2472.200","441155584","504627200","422834176","535744512"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ha","80","160","1198.400","1206.200","1265.200","1265.200","441958400","504627200","423641088","535744512"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hai","80","240","813.767","839.767","1041.867","1041.867","441950208","504627200","423641088","535744512"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","hau","80","240","822.200","1002.633","1047.033","1047.033","441966592","504627200","423641088","535744512"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","nei","80","240","399.367","473.100","619.967","619.967","441982976","504627200","423641088","535744512"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","33.480","33.787","42.075","42.075","442966016","504627200","425259008","535744512"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","ngo","80","240","600.533","604.867","616.467","616.467","442011648","504627200","423641088","535744512"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","144658.800","183366.200","211433.600","211433.600","427356160","504627200","409108480","535744512"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","124019.300","929430.900","929430.900","929430.900","436989952","504627200","418746368","535744512"
