"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","293.562","300.503","317.924","317.924","15638528","15872000","5226496","6778880"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1182.730","1209.480","1274.080","1274.080","16396288","17354752","6332416","7651328"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","15.067","16.533","37.933","37.933","12414976","13860864","5165056","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.600","21.700","26.600","26.600","12132352","13664256","4681728","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","17.100","18.600","48.050","48.050","12206080","13860864","4771840","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","654.573","666.653","799.722","799.722","17035264","17354752","6135808","7127040"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","169.588","176.062","191.262","191.262","13496320","13897728","5136384","6774784"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","830.430","843.690","934.980","934.980","16752640","17354752","7012352","7782400"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","24983.100","30585.000","35134.200","35134.200","10719232","13664256","3506176","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","24572.100","44289.600","44289.600","44289.600","10960896","13451264","3813376","6221824"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","582.122","595.805","607.392","607.392","179306496","185741312","193642496","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","470.050","477.570","524.240","524.240","181633024","185741312","195727360","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","25.333","27.067","27.533","27.533","177479680","185741312","191660032","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","59.200","62.800","70.500","70.500","175894528","185741312","190242816","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","44.300","45.650","47.300","47.300","176488448","185741312","191033344","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1036.575","1121.692","1156.214","1156.214","180596736","185741312","195100672","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","45.737","46.812","49.350","49.350","178741248","185741312","193081344","201887744"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","465.930","480.100","492.230","492.230","183296000","185741312","197586944","201887744"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22474.800","22856.300","23196.200","23196.200","175509504","185741312","190242816","201887744"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22080.500","2992501.800","2992501.800","2992501.800","174694400","185741312","189444096","201887744"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","342.311","354.352","359.821","359.821","79974400","511451136","35659776","542326784"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35926.000","36841.300","37078.500","37078.500","60985344","511451136","29474816","542326784"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","35298.900","155371.900","155371.900","155371.900","78204928","511451136","34287616","542326784"
