"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","568.514","294.346","1.931","274.168","185626624","15962112","193945600","4878336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","453.860","1199.970","0.378","-746.110","185626624","17477632","196153344","6152192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.867","15.300","1.625","9.567","185626624","13856768","191582208","4734976"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.100","21.300","2.681","35.800","185626624","13643776","190078976","4460544"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.750","17.600","2.486","26.150","185626624","13856768","190705664","4464640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1002.668","666.156","1.505","336.512","185626624","17477632","194572288","6262784"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","45.112","176.325","0.256","-131.213","185626624","13881344","193167360","4747264"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","486.010","843.090","0.576","-357.080","185626624","17596416","197611520","6275072"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22525.100","23433.000","0.961","-907.900","185626624","13643776","189284352","3473408"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22421.500","21279.400","1.054","1142.100","185626624","13492224","189280256","3817472"
