engine,track,schema_id,input,iterations,table_path,prism_path,selected_storage,table_mapping_mode,prism_mapping_mode,raw_prism_median_us,raw_prism_code_count,raw_table_median_us,raw_table_lookup_codes,raw_table_candidate_count,translator_median_us,real_prism_lookup_median_us,candidate_materialization_median_us,candidate_sort_median_us,filter_pipeline_median_us,ranker_pipeline_median_us,context_export_median_us,abi_c_string_allocation_median_us,free_context_median_us,rsmarisa_exact_lookup_calls_per_op,rsmarisa_prefix_lookup_calls_per_op,owned_candidates_per_op,context_page_candidates_per_op,abi_c_string_allocations_per_op,abi_c_string_bytes_per_op
yune,track-a-comparison,luna_pinyin,ceshiyixiachangjushuruxingnengzenyang,1,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,57.917,ceshiyixiachangjushuruxingnengzenyang,0,528.690,0.062,0.052,0.016,0.506,0.016,0.856,0.221,0.084,1.000,0.973,3.108,4.622,7.595,149.595
yune,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,1,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,56.833,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,0,944.777,0.077,0.037,0.021,0.556,0.013,1.041,0.341,0.093,1.000,0.983,1.949,4.932,7.458,218.458
yune,track-a-comparison,luna_pinyin,cszysmsrsd,1,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,1.375,cszysmsrsd,0,390.175,1.467,0.042,0.017,0.458,0.013,0.908,0.183,0.100,1.000,1.000,2.000,5.000,7.500,88.100
yune,track-a-comparison,luna_pinyin,zybfshmsru,1,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/run-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,1.292,zybfshmsru,0,419.704,1.329,0.046,0.025,0.459,0.000,0.892,0.104,0.079,1.000,1.000,2.000,5.000,7.500,83.300
