engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,46896.100,46896.100,7602176,11169792,10502144,12230656
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,24236.200,24236.200,10506240,11444224,10584064,13918208
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,22105.100,22105.100,10584064,11489280,10670080,13955072
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,21095.700,21095.700,10670080,11497472,10641408,13955072
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,22371.700,22371.700,10641408,11554816,10674176,13955072
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,23459.600,23459.600,10678272,10883072,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,21180.400,21180.400,10883072,10985472,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,25135.000,25135.000,10985472,10907648,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,25314.400,25314.400,10907648,10993664,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,22067.800,22067.800,10997760,10919936,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,25074.900,25074.900,10919936,10997760,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,21712.100,21712.100,10997760,11001856,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,20325.100,20325.100,11001856,11014144,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,20732.000,20732.000,11014144,11014144,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,20810.900,20810.900,11014144,11010048,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,29.800,14.900,11964416,11968512,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,30.000,15.000,11972608,11972608,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,29.700,14.850,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,3,2,29.100,14.550,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,4,2,29.200,14.600,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,5,2,29.100,14.550,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,6,2,28.900,14.450,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,7,2,29.000,14.500,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,8,2,28.900,14.450,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,9,2,29.300,14.650,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,10,2,54.900,27.450,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,11,2,69.100,34.550,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,12,2,34.400,17.200,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,13,2,30.400,15.200,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,14,2,30.100,15.050,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,15,2,29.500,14.750,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,16,2,29.400,14.700,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,17,2,29.400,14.700,11980800,11980800,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,18,2,30.100,15.050,11993088,11993088,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,19,2,30.000,15.000,11997184,11997184,unavailable,14090240
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,0,3,35.300,11.767,11956224,11956224,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,1,3,34.900,11.633,11956224,11956224,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,2,3,34.800,11.600,11956224,11956224,unavailable,14188544
