"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","695.441","288.903","2.407","406.538","185860096","16105472","194035712","4939776"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","510.130","1171.540","0.435","-661.410","185860096","17797120","195293184","6205440"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.600","11.333","2.171","13.267","185860096","13783040","191950848","4702208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.900","20.700","2.894","39.200","185860096","13598720","191074304","4382720"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.200","13.900","3.180","30.300","185860096","13783040","191074304","4648960"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1198.559","656.146","1.827","542.413","185860096","17797120","194580480","6209536"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.475","159.550","0.279","-115.075","185860096","13856768","192577536","4702208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","531.120","824.940","0.644","-293.820","185860096","17797120","196874240","6311936"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22791.300","22681.600","1.005","109.700","185860096","13598720","190291968","3366912"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23281.100","22919.200","1.016","361.900","185860096","13434880","190287872","3694592"
