"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","295.514","306.705","323.051","323.051","15409152","15904768","4984832","6578176"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1201.130","1230.470","1273.440","1273.440","16293888","17244160","6115328","7626752"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","15.033","18.533","38.433","38.433","12042240","13869056","4931584","6508544"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.400","25.500","54.900","54.900","11780096","13586432","4276224","6508544"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","17.100","18.150","20.600","20.600","11907072","13869056","4399104","6508544"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","667.915","684.995","696.561","696.561","16998400","17244160","6017024","7159808"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","171.200","184.175","263.388","263.388","13053952","13869056","4665344","6508544"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","838.290","854.970","861.270","861.270","16130048","17735680","6131712","7651328"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","24511.300","30070.100","93657.800","93657.800","10555392","13586432","3395584","6504448"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","24133.700","44686.600","44686.600","44686.600","10911744","13451264","3739648","6160384"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","577.927","620.157","660.654","660.654","179511296","185720832","193826816","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","454.260","485.430","519.030","519.030","181710848","185720832","196014080","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","24.967","26.733","30.800","30.800","177586176","185720832","192270336","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","57.500","61.300","97.100","97.100","176300032","185720832","190853120","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","43.650","45.000","53.650","53.650","177184768","185720832","192270336","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1030.071","1101.031","1187.975","1187.975","180662272","185720832","195387392","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","45.037","48.300","50.712","50.712","178470912","185720832","193200128","202326016"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","471.260","482.130","529.750","529.750","182702080","185720832","197087232","202326016"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22502.900","23952.000","24601.800","24601.800","175214592","185720832","190062592","202326016"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","23336.500","2834120.600","2834120.600","2834120.600","174923776","185720832","190042112","202326016"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","276.515","302.580","320.823","320.823","79851520","510914560","35729408","542281728"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35469.600","36772.200","37433.500","37433.500","60567552","510914560","29081600","542281728"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34959.000","157793.800","157793.800","157793.800","78229504","510914560","34263040","542281728"
