engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,3,89916100,9,74584800,19918,19918,11289,29800,5600,13235300,0,872200,11289,0,5,1,493900,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,3,81895200,9,69041700,19918,19918,11289,27100,4800,10037900,100,1009300,11289,0,5,1,467300,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,3,82655700,9,69644700,19918,19918,11289,31100,5500,10072800,100,1620400,11289,0,5,1,690200,5,1,800
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,3,98637800,9,84446400,19918,19918,11289,28700,4400,11471900,100,937500,11289,0,5,1,443100,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,3,85448400,9,72760700,19918,19918,11289,57300,6900,10463300,0,823800,11289,0,5,1,454300,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,3,82916100,9,68875400,19918,19918,11289,38900,5600,11401600,100,830900,11289,0,5,1,514000,5,1,800
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,3,96469100,9,82622600,19918,19918,11289,32000,5300,10748600,100,1200600,11289,0,5,1,480800,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,3,84038200,9,70622800,19918,19918,11289,32200,5100,10700000,100,1029400,11289,0,5,1,443900,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,3,83598400,9,71076400,19918,19918,11289,33200,5200,9636600,0,1363600,11289,0,5,1,580600,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,3,84861700,9,73008500,19918,19918,11289,31400,4600,9344200,100,1201200,11289,0,5,1,391000,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,10,3,3,83698600,9,69230100,19918,19918,11289,34100,5200,11088600,0,1464600,11289,0,5,1,1145400,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,11,3,3,82697200,9,70488300,19918,19918,11289,27200,4500,9547100,100,861000,11289,0,5,1,558900,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,12,3,3,79229000,9,67136500,19918,19918,11289,29600,4300,9402100,200,1104300,11289,0,5,1,565100,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,13,3,3,80071500,9,66290900,19918,19918,11289,27700,4100,10889100,100,1132900,11289,0,5,1,611100,5,1,500
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,14,3,3,89602500,9,76465500,19918,19918,11289,27500,4600,9992100,100,1432400,11289,0,5,1,482300,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,15,3,3,82034600,9,69395300,19918,19918,11289,23900,5200,9977700,100,1134800,11289,0,5,1,717200,5,1,700
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,16,3,3,83750900,9,70132200,19918,19918,11289,44400,5700,10635800,200,1374600,11289,0,5,1,799400,5,1,700
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,17,3,3,86616800,9,74255900,19918,19918,11289,30200,5200,9671600,100,1260300,11289,0,5,1,516600,5,1,700
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,18,3,3,83237300,9,70019100,19918,19918,11289,30100,17600,10508100,0,1134300,11289,0,5,1,491700,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,19,3,3,78355800,9,66476200,19918,19918,11289,34300,5100,9408000,0,926800,11289,0,5,1,448500,5,1,600
