engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,16,3,3,62472000,9,53530100,19918,19918,11289,25700,3600,7285100,200,514900,11289,0,5,1,409600,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,17,3,3,70426300,9,61057300,19918,19918,11289,27200,3800,7705800,0,508500,11289,0,5,1,405400,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,18,3,3,63597200,9,54216700,19918,19918,11289,25500,3600,7701800,100,602200,11289,0,5,1,387400,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,19,3,3,65711800,9,56234700,19918,19918,11289,21900,3600,7820600,100,587100,11289,0,5,1,395000,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,0,7,7,34604700,21,26286600,13954,13954,7609,18900,6700,5623900,400,642900,7609,0,0,1,370800,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,1,7,7,37961600,21,30102700,13954,13954,7609,18700,5400,5516500,200,431500,7609,0,0,1,355500,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,2,7,7,36661400,21,29295600,13954,13954,7609,19300,5000,5119300,100,328400,7609,0,0,1,349300,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,3,7,7,33188500,21,25630600,13954,13954,7609,17300,5000,5269400,200,367000,7609,0,0,1,365200,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,4,7,7,32932600,21,25720600,13954,13954,7609,16300,4700,5158100,100,308000,7609,0,0,1,363900,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,5,7,7,38255200,21,29038100,13954,13954,7609,31800,6900,6150500,0,670700,7609,0,0,1,381200,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,6,7,7,40187700,21,31961600,13954,13954,7609,21100,6400,5698200,100,464400,7609,0,0,1,370100,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,7,7,7,36774000,21,29047700,13954,13954,7609,17300,6800,5421300,300,402100,7609,0,0,1,357600,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,8,7,7,38235900,21,30693600,13954,13954,7609,19100,5500,5373300,0,366600,7609,0,0,1,350700,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,9,7,7,33697300,21,26594300,13954,13954,7609,17400,4500,5072100,100,282300,7609,0,0,1,351200,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,10,7,7,31616900,21,24784800,13954,13954,7609,17000,7800,4786400,300,233100,7609,0,0,1,355500,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,11,7,7,33605500,21,25981700,13954,13954,7609,17900,5600,5371500,300,365900,7609,0,0,1,358400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,12,7,7,36073700,21,27813800,13954,13954,7609,18000,5800,5477400,0,565600,7609,0,0,1,435100,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,13,7,7,36162400,21,28180400,13954,13954,7609,17900,5700,5588600,100,406500,7609,0,0,1,358800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,14,7,7,34800200,21,27311400,13954,13954,7609,18700,5700,5241200,100,352400,7609,0,0,1,368600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,15,7,7,33296200,21,26126100,13954,13954,7609,17500,5000,5059400,200,297600,7609,0,0,1,348900,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,16,7,7,33464300,21,25856700,13954,13954,7609,16900,4700,5390000,300,394000,7609,0,0,1,350100,0,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,17,7,7,35530000,21,27837000,13954,13954,7609,19800,6800,5333500,200,380100,7609,0,0,1,410500,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,18,7,7,33112500,21,25983000,13954,13954,7609,17000,5100,5103700,100,265000,7609,0,0,1,379800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,19,7,7,33688200,21,26485800,13954,13954,7609,17900,4900,5101500,200,316700,7609,0,0,1,354300,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,0,13,13,100433500,39,87980200,26660,26660,13704,23100,6600,9812500,300,903700,13704,0,0,1,366000,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,1,13,13,101097200,39,89221200,26660,26660,13704,22600,6000,9415700,300,793200,13704,0,0,1,363800,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,2,13,13,96978500,39,85527700,26660,26660,13704,21800,5700,9184500,400,659000,13704,0,0,1,351500,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,3,13,13,105834700,39,93788700,26660,26660,13704,21700,7300,9567200,500,658700,13704,0,0,1,402300,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,4,13,13,102395100,39,90371900,26660,26660,13704,25900,6200,9592400,300,773800,13704,0,0,1,361800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,5,13,13,101624800,39,88614700,26660,26660,13704,21600,7100,10415900,300,857700,13704,0,0,1,368800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,6,13,13,104785000,39,92623200,26660,26660,13704,30700,7100,9635900,200,817000,13704,0,0,1,370200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,7,13,13,99480800,39,87855000,26660,26660,13704,22900,6200,9219700,400,731500,13704,0,0,1,366000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,8,13,13,99650500,39,86488000,26660,26660,13704,20900,7100,10345500,500,990200,13704,0,0,1,463800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,9,13,13,106566800,39,94002100,26660,26660,13704,21600,6700,10031100,300,846700,13704,0,0,1,364400,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,10,13,13,99849500,39,87864600,26660,26660,13704,23300,6300,9578100,600,764700,13704,0,0,1,373400,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,11,13,13,99682100,39,87769100,26660,26660,13704,26400,5900,9343100,100,908300,13704,0,0,1,361800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,12,13,13,110233700,39,96704500,26660,26660,13704,23100,8500,10747800,400,1015600,13704,0,0,1,588900,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,13,13,13,109099000,39,96638400,26660,26660,13704,20700,6400,9767700,0,960800,13704,0,0,1,374800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,14,13,13,105634600,39,94083800,26660,26660,13704,27000,7000,8970000,500,640300,13704,0,0,1,401600,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,15,13,13,102246400,39,89178100,26660,26660,13704,30800,7100,10307100,400,936700,13704,0,0,1,375700,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,16,13,13,104356500,39,91835800,26660,26660,13704,22900,6900,9776200,400,929200,13704,0,0,1,373700,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,17,13,13,99575400,39,88266400,26660,26660,13704,26500,5800,8961800,400,625700,13704,0,0,1,357000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,18,13,13,100914200,39,89030900,26660,26660,13704,21600,6000,9444800,100,815000,13704,0,0,1,358900,0,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,19,13,13,100153500,39,88293500,26660,26660,13704,27200,7100,9324700,500,789500,13704,0,0,1,375300,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,0,11,11,64606900,33,52786500,20712,20712,11538,25200,6700,8184300,500,876100,11538,0,0,1,350700,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,1,11,11,55878900,33,45536200,20712,20712,11538,22900,7100,7116400,100,436900,11538,0,0,1,365600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,2,11,11,67832700,33,55929100,20712,20712,11538,24600,7500,8189700,200,762600,11538,0,0,1,360200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,3,11,11,61316800,33,49621600,20712,20712,11538,28700,8000,7826500,200,1026000,11538,0,0,1,354400,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,4,11,11,60672600,33,49576300,20712,20712,11538,30700,6700,7829800,100,614700,11538,0,0,1,458200,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,5,11,11,57039400,33,46852000,20712,20712,11538,22900,6300,7019400,100,405800,11538,0,0,1,348400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,6,11,11,56994100,33,45285500,20712,20712,11538,24500,8200,7867000,300,735700,11538,0,0,1,370400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,7,11,11,57966900,33,47795300,20712,20712,11538,24100,6200,7117100,200,453700,11538,0,0,1,349000,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,8,11,11,58674200,33,47238900,20712,20712,11538,25400,7100,7780500,400,632400,11538,0,0,1,361200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,9,11,11,56461200,33,45754100,20712,20712,11538,23600,5100,7438400,300,577100,11538,0,0,1,353000,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,10,11,11,56825300,33,46112600,20712,20712,11538,24000,5900,7479500,300,574800,11538,0,0,1,355500,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,11,11,11,60191300,33,48289300,20712,20712,11538,29900,9100,8102900,100,702300,11538,0,0,1,379300,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,12,11,11,61775300,33,50828900,20712,20712,11538,25800,7700,7698800,200,572700,11538,0,0,1,351900,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,13,11,11,55621600,33,45710700,20712,20712,11538,23600,6000,6909900,100,389800,11538,0,0,1,349400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,14,11,11,60180800,33,48572100,20712,20712,11538,26500,8000,7904100,100,752300,11538,0,0,1,362200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,15,11,11,62461500,33,50448000,20712,20712,11538,27300,8400,8176100,500,924400,11538,0,0,1,375300,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,16,11,11,60674300,33,49362800,20712,20712,11538,25300,7500,7817600,100,651600,11538,0,0,1,368300,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,17,11,11,58034400,33,46569500,20712,20712,11538,23300,7100,8301700,100,539400,11538,0,0,1,354600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,18,11,11,57026800,33,47126400,20712,20712,11538,23300,6200,6943500,600,421400,11538,0,0,1,352700,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,19,11,11,56318400,33,46228700,20712,20712,11538,24900,6500,7019500,200,398000,11538,0,0,1,349700,0,1,100
