engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,0,1,25017267.600,25017267.600,10280960,772276224,759427072,928235520
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,1,1,201750.000,201750.000,759427072,775049216,762200064,928235520
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,2,1,190007.000,190007.000,762200064,775208960,762359808,928235520
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,3,1,191818.600,191818.600,762359808,775208960,762359808,928235520
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,4,1,194962.200,194962.200,762359808,775208960,762359808,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,0,1,251082.700,251082.700,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,1,1,235120.000,235120.000,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,2,1,233623.500,233623.500,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,3,1,240000.400,240000.400,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,4,1,234479.200,234479.200,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,5,1,219271.500,219271.500,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,6,1,234882.300,234882.300,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,7,1,234512.300,234512.300,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,8,1,243734.700,243734.700,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,9,1,224529.900,224529.900,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,10,1,243562.800,243562.800,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,11,1,248277.900,248277.900,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,12,1,248076.000,248076.000,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,13,1,223162.500,223162.500,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,14,1,240996.400,240996.400,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,15,1,237671.300,237671.300,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,16,1,239550.900,239550.900,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,17,1,242091.700,242091.700,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,18,1,243389.300,243389.300,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,19,1,222418.100,222418.100,762359808,762359808,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,61739.000,20579.667,778940416,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,62925.700,20975.233,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,64385.200,21461.733,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,62162.500,20720.833,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,64654.500,21551.500,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,65067.600,21689.200,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,63837.900,21279.300,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,64268.300,21422.767,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,61716.700,20572.233,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,72526.800,24175.600,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,10,3,70664.500,23554.833,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,11,3,64452.700,21484.233,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,12,3,63012.800,21004.267,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,13,3,63475.800,21158.600,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,14,3,63539.300,21179.767,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,15,3,71181.200,23727.067,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,16,3,62886.700,20962.233,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,17,3,70836.100,23612.033,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,18,3,63989.400,21329.800,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,19,3,66112.000,22037.333,778993664,778993664,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,0,7,34982.600,4997.514,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,1,7,38321.900,5474.557,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,2,7,37015.300,5287.900,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,3,7,33557.900,4793.986,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,4,7,33300.800,4757.257,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,5,7,38641.900,5520.271,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,6,7,40562.700,5794.671,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,7,7,37135.900,5305.129,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,8,7,38591.500,5513.071,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,9,7,34052.900,4864.700,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,10,7,31976.300,4568.043,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,11,7,33968.000,4852.571,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,12,7,36513.800,5216.257,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,13,7,36525.600,5217.943,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,14,7,35173.600,5024.800,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,15,7,33650.300,4807.186,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,16,7,33819.700,4831.386,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,17,7,35945.000,5135.000,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,18,7,33496.800,4785.257,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,19,7,34046.700,4863.814,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,0,13,100816.700,7755.131,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,1,13,101465.300,7805.023,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,2,13,97334.600,7487.277,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,3,13,106241.600,8172.431,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,4,13,102761.700,7904.746,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,5,13,101999.200,7846.092,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,6,13,105159.300,8089.177,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,7,13,99851.300,7680.869,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,8,13,100119.600,7701.508,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,9,13,106935.900,8225.838,779010048,779010048,unavailable,928235520
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,10,13,100227.600,7709.815,779010048,779010048,unavailable,928235520
