"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","295.741","337.800","353.335","353.335","15405056","15777792","4993024","6635520"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1198.880","1217.590","1349.760","1349.760","16240640","17678336","6111232","7712768"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.833","13.833","27.833","27.833","11960320","13881344","4636672","6561792"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","21.200","22.900","55.400","55.400","11788288","13647872","4329472","6492160"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.450","17.400","38.300","38.300","11870208","13881344","4435968","6561792"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","664.798","682.854","699.046","699.046","16920576","17207296","5984256","7217152"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","167.838","187.175","217.312","217.312","12890112","13881344","4669440","6561792"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","837.090","844.830","886.580","886.580","15949824","17678336","6729728","7712768"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","26954.900","31251.500","32571.700","32571.700","10539008","13647872","3448832","6492160"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","25241.200","46223.100","46223.100","46223.100","10907648","13455360","3743744","6213632"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","869.392","921.443","992.289","992.289","179519488","186200064","193847296","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","511.390","533.800","603.740","603.740","181805056","186200064","196194304","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","25.733","28.500","44.033","44.033","177328128","186200064","191635456","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","61.200","68.000","69.800","69.800","176549888","186200064","190865408","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","44.600","48.750","51.600","51.600","176566272","186200064","190865408","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1535.880","1661.763","1839.842","1839.842","180584448","186200064","195395584","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","45.688","46.875","49.487","49.487","178733056","186200064","193220608","202137600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","528.490","559.320","572.700","572.700","182583296","186200064","196820992","202137600"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","23241.300","24633.400","25494.600","25494.600","175476736","186200064","190074880","202137600"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","23078.500","2910660.800","2910660.800","2910660.800","175075328","186200064","190070784","202137600"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","392.051","418.905","491.718","491.718","80154624","510816256","36061184","541949952"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35286.000","37200.500","38148.000","38148.000","61304832","510816256","29884416","541949952"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34818.800","153861.000","153861.000","153861.000","78311424","510816256","34430976","541949952"
