event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5308416,5.1,786432,0.8,5308416,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6430720,6.1,1040384,1,6430720,6.1,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6635520,6.3,1040384,1,6635520,6.3,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6643712,6.3,1040384,1,6643712,6.3,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",11411456,10.9,2695168,2.6,83828736,79.9,13079,0,62835399,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",202330112,193,166785024,159.1,211046400,201.3,122295313,116.6,132563907,126.4,145255855,40740505,"create_session loaded the workspace default schema"
,"after_select_schema",202768384,193.4,167141376,159.4,211046400,201.3,122295440,116.6,132563907,126.4,145255855,40740505,"select_schema applied requested active schema"
,"after_typing_neihoumaa",203395072,194,167350272,159.6,211046400,201.3,122350885,116.7,132563907,126.4,145255855,40740505,"realistic short Jyutping typing path"
,"steady_after_esc",203395072,194,167350272,159.6,211046400,201.3,122345148,116.7,132563907,126.4,145255855,40740505,"steady sample after ESC clear"
