"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","55.200","16.600","3.325","38.600","188940288","18350080","203702272","7946240"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","38.480","44.100","0.873","-5.620","190103552","18350080","204955648","6500352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","636.324","298.476","2.132","337.848","185905152","16596992","194236416","4886528"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","49.667","46.633","1.065","3.034","187072512","18350080","201342976","6017024"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","45.217","36.167","1.250","9.050","187723776","18350080","202280960","8740864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","474.150","1211.130","0.391","-736.980","185905152","17854464","196284416","6053888"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","45.188","43.575","1.037","1.613","191934464","18350080","206401536","8261632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.800","15.033","1.716","10.767","185905152","14381056","191799296","4665344"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","60.200","15.400","3.909","44.800","185905152","18350080","198762496","6455296"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.000","20.700","2.802","37.300","185905152","14118912","191004672","4235264"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.400","17.200","2.581","27.200","185905152","14327808","191004672","4571136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","80.950","14.300","5.661","66.650","186224640","18350080","200347648","7802880"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","61.800","64.200","0.963","-2.400","185905152","18350080","198500352","6291456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1127.444","670.517","1.681","456.927","185905152","17854464","195657728","6045696"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","109.844","340.919","0.322","-231.075","191016960","18350080","205606912","6909952"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","50.562","177.100","0.285","-126.538","185905152","14446592","193445888","4653056"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","487.100","856.680","0.569","-369.580","185905152","18350080","197709824","6135808"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22475.900","24066.600","0.934","-1590.700","185905152","14118912","190214144","3321856"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22372.400","25130.700","0.890","-2758.300","185905152","13864960","190210048","3829760"
