"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","635.981","284.230","2.238","351.751","186118144","15085568","190959616","4370432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","473.310","1208.720","0.392","-735.410","186118144","16916480","191762432","5632000"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.533","11.267","2.177","13.266","186118144","13746176","190169088","4177920"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.800","20.500","2.917","39.300","186118144","13471744","190169088","3964928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.450","13.700","3.172","29.750","186118144","13643776","190169088","4227072"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1158.244","655.947","1.766","502.297","186118144","16916480","191750144","5722112"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.500","170.825","0.261","-126.325","186118144","13783040","190959616","4349952"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","486.130","831.210","0.585","-345.080","186118144","16916480","192557056","5808128"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22218.400","21444.300","1.036","774.100","186118144","13471744","190169088","3035136"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22422.000","24942.200","0.899","-2520.200","186118144","13377536","190054400","3743744"
