"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","1640.670","289.005","5.677","1351.665","110395392","15912960","60096512","5300224"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","582.760","1183.440","0.492","-600.680","110395392","18087936","63447040","6201344"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.567","11.700","2.014","11.867","110395392","13926400","58114048","5267456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","55.500","20.600","2.694","34.900","110395392","13656064","57020416","4796416"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","41.900","14.150","2.961","27.750","110395392","13926400","57507840","5304320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2517.932","648.159","3.885","1869.773","110395392","18087936","61124608","6082560"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","43.525","164.837","0.264","-121.312","110395392","13926400","58753024","5210112"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","581.010","827.010","0.703","-246.000","110395392","18087936","64237568","6230016"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23799.100","24088.900","0.988","-289.800","110395392","13656064","53198848","3653632"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23567.700","22467.900","1.049","1099.800","110395392","13471744","55332864","3796992"
