"engine","track","schema_id","input","iterations","table_path","prism_path","selected_storage","table_mapping_mode","prism_mapping_mode","raw_prism_median_us","raw_prism_code_count","raw_table_median_us","raw_table_lookup_codes","raw_table_candidate_count","translator_median_us","real_prism_lookup_median_us","candidate_materialization_median_us","candidate_sort_median_us","filter_pipeline_median_us","ranker_pipeline_median_us","context_export_median_us","abi_c_string_allocation_median_us","free_context_median_us","rsmarisa_exact_lookup_calls_per_op","rsmarisa_prefix_lookup_calls_per_op","owned_candidates_per_op","context_page_candidates_per_op","abi_c_string_allocations_per_op","abi_c_string_bytes_per_op"
"yune","track-a-comparison","luna_pinyin","n","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.200","26","152.200","n|na|nai|nan|nang|nao|ne|nei|nen|neng|ni|nia|nian|niang|niao|nie|nin|ning|niu|nong|nou|nu|nuan|nun|nuo|nv|nve","1260","53.900","0.300","0.200","0.000","0.500","0.000","1.400","0.400","0.100","1.000","1.000","7.000","5.000","12.000","41.000"
"yune","track-a-comparison","luna_pinyin","ni","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.000","1","17.700","ni","182","39.650","0.200","0.200","0.000","0.500","0.050","1.450","0.450","0.100","1.000","0.500","7.000","5.000","12.000","41.500"
"yune","track-a-comparison","luna_pinyin","hao","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.100","1","14.100","hao","139","21.300","0.133","0.233","0.033","0.467","0.033","1.433","0.433","0.100","1.000","0.333","7.000","5.000","12.000","43.667"
"yune","track-a-comparison","luna_pinyin","zhongguo","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.000","0","2.200","zhongguo","4","39.950","0.125","0.613","0.025","1.212","0.025","1.488","0.463","0.125","1.000","0.875","20.000","5.000","12.000","75.625"
"yune","track-a-comparison","luna_pinyin","ceshiyixiachangjushuruxingnengzenyang","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.000","0","32.500","ceshiyixiachangjushuruxingnengzenyang","0","591.468","0.103","0.108","0.030","0.849","0.024","1.286","0.338","0.146","1.000","0.973","3.108","4.622","7.595","149.595"
"yune","track-a-comparison","luna_pinyin","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.000","0","39.800","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","0","1049.085","0.122","0.063","0.032","0.949","0.022","1.442","0.346","0.144","1.000","0.983","1.949","4.932","7.458","218.458"
"yune","track-a-comparison","luna_pinyin","cszysmsrsd","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.000","0","0.800","cszysmsrsd","0","476.220","1.950","0.070","0.030","0.670","0.030","1.370","0.330","0.150","1.000","1.000","2.000","5.000","7.500","88.100"
"yune","track-a-comparison","luna_pinyin","zybfshmsru","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\m55-product-ratchet-corrective-final-pass2\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.000","0","0.800","zybfshmsru","0","499.550","1.880","0.070","0.030","0.740","0.020","1.410","0.340","0.140","1.000","1.000","2.000","5.000","7.500","83.300"
