engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,870509.900,870509.900,5193728,160018432,160022528,172957696
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,47146.300,47146.300,160022528,160075776,160075776,172957696
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,48777.400,48777.400,160075776,160083968,unavailable,172957696
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,48871.600,48871.600,160083968,160104448,unavailable,172957696
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,52791.700,52791.700,160104448,160112640,unavailable,172957696
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,52633.500,52633.500,160112640,160129024,unavailable,172957696
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,48001.700,48001.700,160129024,160129024,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,6077.900,3038.950,161239040,161267712,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,6066.700,3033.350,161267712,161267712,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,5989.600,2994.800,161267712,161267712,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,3,2,6260.000,3130.000,161267712,161280000,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,4,2,6288.800,3144.400,161280000,161280000,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,0,3,12952.200,4317.400,161312768,161312768,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,1,3,12913.200,4304.400,161312768,161320960,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,2,3,12410.500,4136.833,161320960,161320960,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,3,3,13172.200,4390.733,161320960,161320960,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,4,3,12610.200,4203.400,161320960,161329152,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,0,8,36141.500,4517.688,161394688,160481280,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,1,8,37399.100,4674.887,160481280,161394688,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,2,8,38241.100,4780.137,161394688,160481280,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,3,8,39154.900,4894.363,160481280,161394688,unavailable,172957696
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,4,8,41916.700,5239.588,161394688,160481280,unavailable,172957696
