engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,0,1,1261111.400,1261111.400,10137600,429989888,417226752,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,1,1,191606.600,191606.600,417275904,433541120,420691968,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,2,1,202628.200,202628.200,420691968,435130368,422281216,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,3,1,197776.600,197776.600,422281216,436523008,423673856,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,4,1,194512.300,194512.300,423673856,438288384,425443328,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,5,1,194955.200,194955.200,425447424,438874112,426024960,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,6,1,197829.800,197829.800,426024960,439111680,426262528,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,7,1,195746.700,195746.700,426262528,439107584,426258432,504881152
yune,track-b-product,jyut6ping3_mobile,startup_warm_shared_assets_runtime_ready,,8,1,190630.000,190630.000,426258432,439209984,426360832,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,0,1,241153.800,241153.800,426364928,426385408,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,1,1,247941.700,247941.700,426385408,426385408,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,2,1,228537.000,228537.000,426385408,426389504,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,3,1,237117.500,237117.500,426389504,426414080,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,4,1,240557.500,240557.500,426414080,426414080,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,5,1,233505.300,233505.300,426414080,426881024,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,6,1,251808.700,251808.700,426885120,427155456,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,7,1,232162.300,232162.300,427159552,427155456,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,8,1,242785.600,242785.600,427159552,427970560,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,9,1,231510.800,231510.800,427974656,427982848,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,10,1,235514.000,235514.000,427986944,427991040,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,11,1,251427.800,251427.800,427995136,427720704,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,12,1,235465.200,235465.200,427724800,427196416,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,13,1,241501.200,241501.200,427200512,427200512,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,14,1,248042.700,248042.700,427204608,427466752,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,15,1,244472.200,244472.200,427470848,427741184,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,16,1,232058.700,232058.700,427741184,427749376,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,17,1,247319.700,247319.700,427749376,427741184,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,18,1,238013.600,238013.600,427745280,427753472,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,session_create_select_destroy,,19,1,246320.300,246320.300,427753472,427753472,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,0,61,11644.400,190.892,441094144,441094144,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,1,61,11846.300,194.202,441094144,441094144,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,2,61,12278.600,201.289,441094144,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,3,61,12242.500,200.697,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,4,61,13209.100,216.543,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,5,61,12893.300,211.366,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,6,61,11937.600,195.698,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,7,61,11777.000,193.066,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,8,61,11833.400,193.990,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,9,61,11857.200,194.380,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,10,61,11806.800,193.554,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,11,61,11756.600,192.731,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,12,61,11871.500,194.615,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,13,61,11949.400,195.892,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,14,61,34048.200,558.167,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,15,61,36912.600,605.125,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,16,61,12263.000,201.033,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,17,61,11979.600,196.387,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,18,61,12017.700,197.011,441098240,441098240,unavailable,504881152
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,19,61,12084.000,198.098,441098240,441098240,unavailable,504881152
