"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","295.162","303.778","307.822","307.822","15388672","15855616","5050368","6660096"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1242.410","1307.410","1336.850","1336.850","16326656","17653760","6270976","7704576"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.433","13.300","24.100","24.100","11894784","13869056","4653056","6565888"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.700","22.000","27.100","27.100","11825152","13590528","4567040","6426624"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.200","14.750","17.450","17.450","12009472","13869056","4952064","6565888"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","682.059","701.166","710.349","710.349","17199104","17534976","6172672","7229440"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","165.325","176.725","178.950","178.950","13045760","13869056","4771840","6565888"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","864.760","886.530","1004.970","1004.970","16281600","17653760","6402048","7774208"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","25031.000","28831.400","29277.900","29277.900","10625024","13590528","3493888","6426624"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","24341.800","41046.400","41046.400","41046.400","10911744","13479936","3817472","6287360"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","887.324","916.319","938.178","938.178","179253248","188436480","193372160","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","525.220","533.750","657.920","657.920","181694464","188436480","196227072","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","25.700","26.800","27.800","27.800","177451008","188436480","191627264","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","60.300","64.400","67.900","67.900","176435200","188436480","190836736","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","46.100","48.300","48.800","48.800","176721920","188436480","190836736","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1539.207","1571.003","1719.629","1719.629","180752384","188436480","194957312","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","45.413","46.400","51.713","51.713","178491392","188436480","192663552","204468224"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","542.680","552.010","555.600","555.600","182763520","188436480","197017600","204468224"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","23187.200","25206.000","26848.600","26848.600","175697920","188436480","190078976","204468224"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22961.300","2862436.200","2862436.200","2862436.200","175046656","188436480","189898752","204468224"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","334.215","339.554","348.297","348.297","253644800","503910400","180875264","535379968"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","92079.000","95093.200","95669.000","95669.000","224591872","503910400","175833088","535379968"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","90609.300","564551.100","564551.100","564551.100","253198336","503910400","180854784","535379968"
