"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","6.400","17.400","0.368","-11.000","153821184","17235968","102105088","7872512"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","6.380","45.220","0.141","-38.840","153821184","17235968","103718912","7385088"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","6.651","307.322","0.022","-300.671","153821184","15814656","92172288","5308416"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","6.267","48.733","0.129","-42.466","153821184","17235968","100646912","6582272"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","6.317","37.583","0.168","-31.266","153821184","17235968","101584896","6782976"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","6.440","1238.300","0.005","-1231.860","153821184","17235968","94347264","6717440"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","6.475","46.200","0.140","-39.725","153821184","17235968","105566208","8671232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.333","16.033","0.270","-11.700","153821184","13766656","91766784","5353472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","6.200","16.200","0.383","-10.000","153821184","17235968","98942976","6643712"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.400","21.600","0.204","-17.200","153821184","13570048","90513408","4644864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.350","18.100","0.240","-13.750","153821184","13697024","91398144","4853760"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","6.250","15.100","0.414","-8.850","153821184","17235968","99876864","6717440"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","6.300","67.300","0.094","-61.000","153821184","17235968","98193408","6668288"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","6.734","704.702","0.010","-697.968","153821184","17235968","93638656","6033408"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","6.400","351.425","0.018","-345.025","153821184","17235968","104972288","7131136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.688","180.325","0.037","-173.637","153821184","13815808","92643328","5070848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","6.400","868.200","0.007","-861.800","153821184","17235968","95199232","6590464"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23282.800","25384.100","0.917","-2101.300","153821184","13570048","87814144","3387392"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23100.800","24461.500","0.944","-1360.700","153821184","13426688","89616384","3710976"
