engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns,candidate_request_bounded_calls,candidate_request_unbounded_calls,candidate_request_page_limit_total,candidate_request_surplus_total,bounded_iterator_calls,bounded_iterator_limit_total,bounded_iterator_selected_total,bounded_iterator_full_count_total,full_list_translation_calls,full_list_fallback_count,exact_lookup_calls,exact_lookup_ns,exact_lookup_candidates,prefix_lookup_calls,prefix_lookup_ns,prefix_lookup_candidates,heap_exact_lookup_calls,heap_prefix_lookup_calls,no_marisa_compact_exact_lookup_calls,no_marisa_compact_prefix_lookup_calls,rsmarisa_exact_lookup_calls,rsmarisa_prefix_lookup_calls,abi_c_string_allocations,abi_c_string_bytes
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,3,20556200,9,20519000,114889,16735,60,300,1000,25500,100,1500,60,0,6,1,2800,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,15063800,25056,3,4530400,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,3,22028200,9,21964900,114889,16735,60,600,1900,41300,0,2800,60,0,6,1,6100,6,1,600,3,0,15,45,3,60,60,24876,0,0,6,16910100,25056,3,4029200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,3,31109600,9,31003200,114889,16735,60,500,2500,67200,100,3400,60,0,6,1,4600,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,17278400,25056,3,12627200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,3,33057600,9,32956400,114889,16735,60,500,2900,63400,0,3700,60,0,6,1,4100,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,18280900,25056,3,13375700,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,3,20041900,9,20001600,114889,16735,60,200,1000,25900,0,1700,60,0,6,1,2100,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,15015400,25056,3,4051200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,3,19917000,9,19879200,114889,16735,60,300,1200,25500,200,1300,60,0,6,1,2100,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14886300,25056,3,4064800,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,3,20068700,9,20032200,114889,16735,60,100,900,24800,200,1500,60,0,6,1,1800,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14965100,25056,3,4137500,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,3,19965200,9,19929800,114889,16735,60,200,1100,23900,100,1400,60,0,6,1,2000,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14949900,25056,3,4053900,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,3,19804100,9,19767700,114889,16735,60,400,1100,25000,100,1500,60,0,6,1,5500,6,1,200,3,0,15,45,3,60,60,24876,0,0,6,14880400,25056,3,3958500,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,3,19941900,9,19902500,114889,16735,60,500,1000,26900,0,1400,60,0,6,1,2000,6,1,200,3,0,15,45,3,60,60,24876,0,0,6,14962300,25056,3,4007300,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,10,3,3,21156700,9,21118100,114889,16735,60,100,1000,26600,0,1700,60,0,6,1,1800,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,15108200,25056,3,5078100,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,11,3,3,20313500,9,20277300,114889,16735,60,200,1000,24700,100,1400,60,0,6,1,1800,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,15017000,25056,3,4336000,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,12,3,3,19881500,9,19846100,114889,16735,60,0,1000,24200,100,1400,60,0,6,1,2000,6,1,200,3,0,15,45,3,60,60,24876,0,0,6,14900800,25056,3,4019600,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,13,3,3,19805800,9,19770300,114889,16735,60,200,800,24000,0,1300,60,0,6,1,1800,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14881900,25056,3,3955800,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,14,3,3,19879100,9,19843900,114889,16735,60,300,1100,23800,0,1500,60,0,6,1,1700,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14922200,25056,3,3991700,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,15,3,3,19839500,9,19804000,114889,16735,60,100,1000,24100,100,1400,60,0,6,1,2100,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14886800,25056,3,3993200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,16,3,3,20020700,9,19985100,114889,16735,60,0,1100,23900,100,1300,60,0,6,1,2100,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14904900,25056,3,4148200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,17,3,3,19876100,9,19841700,114889,16735,60,100,1100,23200,100,1500,60,0,6,1,2000,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14880400,25056,3,4030100,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,18,3,3,19845600,9,19810300,114889,16735,60,200,1100,23500,100,1500,60,0,6,1,1900,6,1,300,3,0,15,45,3,60,60,24876,0,0,6,14931000,25056,3,3957500,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,19,3,3,19826000,9,19790400,114889,16735,60,0,1200,24300,200,1400,60,0,6,1,1700,6,1,200,3,0,15,45,3,60,60,24876,0,0,6,14874500,25056,3,3976300,665,6,3,0,0,0,0,14,374
