kind,workload,input,metric,unit,run1_observed,run2_observed,run3_observed,run4_observed,run5_observed,median_observed,worst_observed,spread_pct,ceiling,individual_failures,verdict
memory_peak,,,track_a_peak_working_set_bytes,bytes,116277248,116334592,116162560,115920896,115986432,116162560,116334592,0.4,125000000,0,pass
