"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","57.300","16.800","3.411","40.500","159981568","17190912","98168832","7012352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","37.720","44.460","0.848","-6.740","159981568","17190912","99127296","7102464"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","68.062","300.141","0.227","-232.079","159981568","15851520","90013696","5361664"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","49.467","47.233","1.047","2.234","159981568","17190912","96354304","6496256"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","39.000","36.800","1.060","2.200","159981568","17190912","97292288","7081984"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","512.730","1221.980","0.420","-709.250","159981568","17190912","92397568","6250496"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","40.000","44.163","0.906","-4.163","159981568","17190912","100761600","7536640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","20.267","15.400","1.316","4.867","159981568","13922304","87912448","5394432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","62.700","15.600","4.019","47.100","159981568","17190912","94769152","6799360"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.100","21.200","2.788","37.900","159981568","13688832","86466560","4759552"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","34.800","17.450","1.994","17.350","159981568","13922304","87138304","5169152"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","35.950","14.500","2.479","21.450","159981568","17190912","95490048","7102464"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","65.200","65.300","0.998","-0.100","159981568","17190912","93528064","6000640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","85.341","682.032","0.125","-596.691","159981568","17190912","90787840","6078464"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","51.731","343.575","0.151","-291.844","159981568","17190912","100134912","6938624"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","48.125","172.912","0.278","-124.787","159981568","13922304","88698880","5066752"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","533.000","850.310","0.627","-317.310","159981568","17190912","92966912","6328320"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23742.500","25986.200","0.914","-2243.700","159981568","13688832","84197376","3571712"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23804.300","29916.300","0.796","-6112.000","159981568","13520896","85389312","3817472"
