engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,59770.600,59770.600,7598080,11182080,10575872,12210176
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,33784.100,33784.100,10579968,11567104,10670080,13942784
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,25243.100,25243.100,10670080,11489280,10674176,13971456
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,25738.100,25738.100,10674176,11517952,10690560,14000128
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,29676.700,29676.700,10690560,11517952,10686464,14000128
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,26001.100,26001.100,10686464,10801152,unavailable,14000128
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,32651.700,32651.700,10801152,10911744,unavailable,14000128
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,27557.300,27557.300,10911744,10891264,unavailable,14004224
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,27348.900,27348.900,10891264,10858496,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,25810.200,25810.200,10862592,10891264,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,26337.700,26337.700,10891264,10956800,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,24847.100,24847.100,10956800,10891264,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,24779.600,24779.600,10891264,10952704,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,29160.100,29160.100,10952704,10969088,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,28020.800,28020.800,10969088,10887168,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,10,1,25178.600,25178.600,10887168,10883072,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,11,1,30129.300,30129.300,10883072,10964992,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,12,1,25057.200,25057.200,10973184,10891264,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,13,1,28927.600,28927.600,10891264,11014144,unavailable,14016512
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,14,1,27591.900,27591.900,11014144,10911744,unavailable,14028800
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,15,1,30308.300,30308.300,10911744,11059200,unavailable,14028800
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,16,1,25184.500,25184.500,11059200,10977280,unavailable,14028800
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,17,1,29617.800,29617.800,10977280,11001856,unavailable,14032896
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,18,1,33666.600,33666.600,11001856,11091968,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,19,1,32880.900,32880.900,11091968,10985472,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,20,1,25891.400,25891.400,10985472,11067392,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,21,1,29047.100,29047.100,11067392,11079680,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,22,1,28231.900,28231.900,11079680,11087872,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,23,1,27789.300,27789.300,11087872,11067392,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,24,1,27533.800,27533.800,11067392,11075584,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,25,1,27241.800,27241.800,11075584,11141120,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,26,1,24234.100,24234.100,11141120,11153408,unavailable,14061568
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,27,1,27701.100,27701.100,11153408,11153408,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,28,1,34522.700,34522.700,11165696,11161600,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,29,1,29030.500,29030.500,11165696,11165696,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,0,3,35.200,11.733,12214272,12214272,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,1,3,34.900,11.633,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,2,3,34.400,11.467,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,3,3,34.900,11.633,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,4,3,34.500,11.500,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,5,3,34.600,11.533,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,6,3,34.200,11.400,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,7,3,34.100,11.367,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,8,3,34.300,11.433,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,9,3,104.400,34.800,12218368,12218368,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,10,3,43.800,14.600,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,11,3,37.100,12.367,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,12,3,34.800,11.600,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,13,3,35.900,11.967,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,14,3,35.700,11.900,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,15,3,35.000,11.667,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,16,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,17,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,18,3,34.500,11.500,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,19,3,35.000,11.667,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,20,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,21,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,22,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,23,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,24,3,34.900,11.633,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,25,3,34.600,11.533,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,26,3,34.400,11.467,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,27,3,34.200,11.400,12222464,12222464,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,28,3,36.400,12.133,12222464,12226560,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,29,3,34.400,11.467,12226560,12226560,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,30,3,34.800,11.600,12251136,12251136,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,31,3,34.800,11.600,12251136,12251136,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,32,3,34.800,11.600,12251136,12251136,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,33,3,34.500,11.500,12251136,12251136,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,34,3,34.700,11.567,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,35,3,34.600,11.533,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,36,3,34.500,11.500,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,37,3,35.300,11.767,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,38,3,34.400,11.467,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,39,3,34.400,11.467,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,40,3,34.400,11.467,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,41,3,34.500,11.500,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,42,3,34.400,11.467,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,43,3,34.500,11.500,12255232,12255232,unavailable,14065664
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,44,3,34.700,11.567,12255232,12255232,unavailable,14065664
