"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","657.878","303.824","2.165","354.054","186814464","16097280","195133440","5017600"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","549.430","1233.730","0.445","-684.300","186814464","17526784","197451776","6221824"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.833","14.967","1.726","10.866","186814464","13934592","192823296","4861952"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","61.000","20.700","2.947","40.300","186814464","13713408","191401984","4608000"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","45.450","17.250","2.635","28.200","186814464","13934592","192196608","4694016"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1132.853","685.263","1.653","447.590","186814464","17526784","195764224","6356992"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","47.337","174.525","0.271","-127.188","186814464","13934592","193548288","4894720"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","545.600","864.700","0.631","-319.100","186814464","17666048","198287360","6524928"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","25416.800","27867.500","0.912","-2450.700","186814464","13713408","190251008","3424256"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","24021.500","30125.100","0.797","-6103.600","186814464","13459456","190222336","3776512"
