"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","582.489","294.570","1.977","287.919","186281984","16056320","194928640","4939776"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","467.820","1206.990","0.388","-739.170","186281984","17788928","197095424","6205440"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.267","14.800","1.707","10.467","186281984","13885440","192716800","4968448"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.300","20.300","2.823","37.000","186281984","13635584","191135744","4501504"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.500","16.850","2.582","26.650","186281984","13885440","191926272","4628480"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1025.547","669.936","1.531","355.611","186281984","17788928","195862528","6004736"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","45.300","170.188","0.266","-124.888","186281984","13889536","193343488","4657152"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","501.870","844.100","0.595","-342.230","186281984","17788928","197226496","6459392"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22438.600","25080.300","0.895","-2641.700","186281984","13635584","190296064","3551232"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22422.100","42824.500","0.524","-20402.400","186281984","13508608","190296064","3788800"
