"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","574.235","295.168","1.945","279.067","185741312","16056320","193802240","5128192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","462.440","1202.960","0.384","-740.520","185741312","17719296","196915200","6307840"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.200","14.833","1.631","9.367","185741312","13910016","191954944","4915200"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","55.300","20.300","2.724","35.000","185741312","13701120","191160320","4464640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.550","17.000","2.503","25.550","185741312","13910016","191954944","4829184"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1016.556","668.976","1.520","347.580","185741312","17719296","195330048","6496256"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.512","170.637","0.261","-126.125","185741312","13914112","192765952","4784128"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","467.950","842.530","0.555","-374.580","185741312","17719296","196915200","6430720"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22438.400","28687.800","0.782","-6249.400","185741312","13701120","190271488","3477504"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22121.200","23552.600","0.939","-1431.400","185741312","13500416","190267392","3788800"
