engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,1170135.100,1170135.100,4710400,160501760,160505856,172007424
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,76565.500,76565.500,160514048,160735232,160735232,172007424
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,65755.200,65755.200,160735232,160735232,160735232,172007424
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,67781.900,67781.900,160735232,160735232,160735232,172007424
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,67585.000,67585.000,160735232,160751616,160751616,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,60917.400,60917.400,160751616,160755712,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,65686.500,65686.500,160755712,160763904,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,73805.100,73805.100,160763904,160776192,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,65908.700,65908.700,160776192,160788480,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,67161.500,67161.500,160788480,160804864,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,70458.700,70458.700,160804864,160804864,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,68139.800,68139.800,160804864,160817152,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,69642.000,69642.000,160817152,160821248,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,68337.400,68337.400,160821248,160821248,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,62819.900,62819.900,160821248,160821248,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,10,1,65561.500,65561.500,160821248,160821248,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,11,1,65870.300,65870.300,160821248,160821248,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,12,1,68355.600,68355.600,160821248,160833536,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,13,1,60432.900,60432.900,160833536,160833536,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,14,1,62852.800,62852.800,160833536,160841728,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,15,1,61092.100,61092.100,160841728,160854016,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,16,1,61388.800,61388.800,160854016,160854016,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,17,1,63265.500,63265.500,160854016,160854016,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,18,1,72141.900,72141.900,160854016,160854016,unavailable,172007424
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,19,1,72447.500,72447.500,160854016,160854016,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,8968.900,4484.450,161714176,161771520,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,9299.100,4649.550,161771520,161771520,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,11021.600,5510.800,161771520,161771520,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,3,2,9859.500,4929.750,161771520,161771520,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,4,2,9649.900,4824.950,161771520,161771520,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,5,2,10582.500,5291.250,161771520,161771520,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,6,2,8954.600,4477.300,161771520,161783808,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,7,2,10174.400,5087.200,161783808,161783808,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,8,2,7399.500,3699.750,161792000,161792000,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,9,2,10336.700,5168.350,161792000,161792000,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,10,2,8942.600,4471.300,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,11,2,9752.000,4876.000,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,12,2,8944.700,4472.350,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,13,2,8813.200,4406.600,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,14,2,8739.900,4369.950,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,15,2,9400.900,4700.450,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,16,2,7811.900,3905.950,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,17,2,9121.500,4560.750,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,18,2,8977.000,4488.500,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,19,2,8393.100,4196.550,161796096,161796096,unavailable,172007424
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,0,3,18364.800,6121.600,161968128,161968128,unavailable,172007424
