"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","66.665","281.559","0.237","-214.894","113397760","15867904","60497920","5292032"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","103.950","1159.300","0.090","-1055.350","113397760","17317888","62300160","6082560"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","9.267","11.367","0.815","-2.100","113397760","13901824","57450496","5013504"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","36.600","20.400","1.794","16.200","113397760","13672448","55824384","4444160"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14.650","14.100","1.039","0.550","113397760","13901824","56905728","4747264"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","55.641","644.025","0.086","-588.384","113397760","17317888","61120512","6103040"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.038","158.338","0.038","-152.300","113397760","13901824","58777600","4841472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","100.700","817.200","0.123","-716.500","113397760","17317888","63053824","6848512"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","6679.500","20352.600","0.328","-13673.100","113397760","13672448","53653504","3600384"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","6567.800","22945.800","0.286","-16378.000","113397760","13496320","54890496","3813376"
