"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","281.559","285.289","308.341","308.341","15659008","15867904","5292032","6668288"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1159.300","1169.390","1185.260","1185.260","16121856","17317888","6082560","7487488"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","11.367","12.000","13.200","13.200","12140544","13901824","5013504","6606848"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.400","25.600","55.400","55.400","11902976","13672448","4444160","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.100","15.500","42.100","42.100","12038144","13901824","4747264","6602752"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","644.025","652.747","653.985","653.985","16973824","17317888","6103040","6922240"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","158.338","171.300","178.375","178.375","13115392","13901824","4841472","6606848"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","817.200","827.000","884.250","884.250","16384000","17317888","6848512","7630848"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","20352.600","24640.200","27050.500","27050.500","10698752","13672448","3600384","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22945.800","39056.100","39056.100","39056.100","11001856","13496320","3813376","6258688"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","66.665","67.676","68.773","68.773","103260160","113397760","60497920","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","103.950","106.320","108.150","108.150","105259008","113397760","62300160","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","9.267","9.733","11.033","11.033","100564992","113397760","57450496","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","36.600","39.200","59.700","59.700","98893824","113397760","55824384","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","14.650","15.050","17.350","17.350","99831808","113397760","56905728","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","55.641","56.264","57.007","57.007","104456192","113397760","61120512","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","6.038","6.388","8.262","8.262","101621760","113397760","58777600","74928128"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","100.700","104.150","190.530","190.530","106098688","113397760","63053824","74928128"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","6679.500","6946.000","7588.100","7588.100","96694272","113397760","53653504","74928128"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","6567.800","170081.900","170081.900","170081.900","97837056","113397760","54890496","74928128"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","316.282","323.492","324.713","324.713","80150528","511053824","36982784","542142464"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","31279.700","32332.200","32709.600","32709.600","61550592","511053824","31408128","542142464"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","30114.800","174563.700","174563.700","174563.700","78422016","511053824","35782656","542142464"
