"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","658.943","295.781","2.228","363.162","185864192","15773696","194113536","4952064"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","461.490","1176.220","0.392","-714.730","185864192","17260544","196325376","6242304"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.800","12.067","1.972","11.733","185864192","13815808","191717376","4743168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.000","21.600","2.639","35.400","185864192","13627392","191090688","4517888"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.350","14.700","2.881","27.650","185864192","13733888","191090688","4571136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1241.410","668.780","1.856","572.630","185864192","17260544","194904064","5906432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.100","173.850","0.254","-129.750","185864192","13844480","193323008","4804608"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","469.320","827.370","0.567","-358.050","185864192","17260544","197120000","6393856"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22178.100","25055.200","0.885","-2877.100","185864192","13611008","190308352","3391488"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22394.000","25638.800","0.873","-3244.800","185864192","13389824","190304256","3768320"
