event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5439488,5.2,794624,0.8,5439488,5.2,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6705152,6.4,1036288,1,6705152,6.4,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6893568,6.6,1036288,1,6893568,6.6,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6901760,6.6,1036288,1,6901760,6.6,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",12107776,11.5,2199552,2.1,84652032,80.7,8472,0,62833086,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",71999488,68.7,31092736,29.7,84652032,80.7,21316010,20.3,62833086,59.9,48871058,40740505,"create_session loaded the workspace default schema"
,"after_select_schema",72065024,68.7,31125504,29.7,84652032,80.7,21316137,20.3,62833086,59.9,48871058,40740505,"select_schema applied requested active schema"
,"after_typing_neihoumaa",72531968,69.2,31158272,29.7,84652032,80.7,21366731,20.4,62833086,59.9,48871058,40740505,"realistic short Jyutping typing path"
,"steady_after_esc",72536064,69.2,31158272,29.7,84652032,80.7,21365845,20.4,62833086,59.9,48871058,40740505,"steady sample after ESC clear"
