run,artifact,kind,path,sha256,normalized_sha256,variance_note,bytes,file_count
5,track_b_jyut6ping3_table,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3.table.bin,f68034879840f5e3b4877f44a2f5c13decf9ed2d58c6129726e2589b1c8102a9,f68034879840f5e3b4877f44a2f5c13decf9ed2d58c6129726e2589b1c8102a9,,15248410,1
5,track_b_jyut6ping3_prism,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3_mobile.prism.bin,26d30c52ea35c6d72e63f0e8261f2ca4a6b6e43a82e1572b0a3c803ec29fe6b2,26d30c52ea35c6d72e63f0e8261f2ca4a6b6e43a82e1572b0a3c803ec29fe6b2,,32140173,1
5,track_b_jyut6ping3_reverse,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3.reverse.bin,081085514b906a8e8d7d809468afa8226636b1e3d1a3c14fe70c58a987c9cba5,081085514b906a8e8d7d809468afa8226636b1e3d1a3c14fe70c58a987c9cba5,,3592525,1
5,track_b_jyut6ping3_poet,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3.poet.bin,bc22c2b39e34470590391a095babfcdb1ec394cc7f068410371e1e62ecaa1c65,bc22c2b39e34470590391a095babfcdb1ec394cc7f068410371e1e62ecaa1c65,,26926160,1
5,track_b_scolar_table,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3_scolar.table.bin,4d448169c39a752cfac6c960c68443d18b1cd62638a23e3b446c342ce5cf4818,4d448169c39a752cfac6c960c68443d18b1cd62638a23e3b446c342ce5cf4818,,12478870,1
5,track_b_scolar_prism,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3_scolar.prism.bin,b4d4e49868b08e7784b633abe6c8d28a19489ff4246b56a661a3da23f6e42c76,b4d4e49868b08e7784b633abe6c8d28a19489ff4246b56a661a3da23f6e42c76,,320,1
5,track_b_scolar_reverse,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3_scolar.reverse.bin,f23e0c2a30862898ae9857962a232fa18fb19a34dd45031f80470a641bbefd18,f23e0c2a30862898ae9857962a232fa18fb19a34dd45031f80470a641bbefd18,,89,1
5,track_b_scolar_poet,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/user/build/jyut6ping3_scolar.poet.bin,cbd8afa31c75106d4aba4d0a5a0a60e15a7e52d45ea80838eba11cacf148ca35,cbd8afa31c75106d4aba4d0a5a0a60e15a7e52d45ea80838eba11cacf148ca35,,424,1
5,track_b_shared_jyut6ping3_table,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared/jyut6ping3.table.bin,f68034879840f5e3b4877f44a2f5c13decf9ed2d58c6129726e2589b1c8102a9,f68034879840f5e3b4877f44a2f5c13decf9ed2d58c6129726e2589b1c8102a9,,15248410,1
5,track_b_shared_jyut6ping3_prism,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared/jyut6ping3_mobile.prism.bin,26d30c52ea35c6d72e63f0e8261f2ca4a6b6e43a82e1572b0a3c803ec29fe6b2,26d30c52ea35c6d72e63f0e8261f2ca4a6b6e43a82e1572b0a3c803ec29fe6b2,,32140173,1
5,track_b_shared_jyut6ping3_reverse,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared/jyut6ping3.reverse.bin,081085514b906a8e8d7d809468afa8226636b1e3d1a3c14fe70c58a987c9cba5,081085514b906a8e8d7d809468afa8226636b1e3d1a3c14fe70c58a987c9cba5,,3592525,1
5,track_b_shared_scolar_table,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared/jyut6ping3_scolar.table.bin,4d448169c39a752cfac6c960c68443d18b1cd62638a23e3b446c342ce5cf4818,4d448169c39a752cfac6c960c68443d18b1cd62638a23e3b446c342ce5cf4818,,12478870,1
5,track_b_shared_scolar_prism,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared/jyut6ping3_scolar.prism.bin,4c136a1dfb37e68b97a0571c09c24ac01417cc31ac87ad26b09bb38c754d7738,4c136a1dfb37e68b97a0571c09c24ac01417cc31ac87ad26b09bb38c754d7738,,320,1
5,track_b_shared_scolar_reverse,file,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared/jyut6ping3_scolar.reverse.bin,f23e0c2a30862898ae9857962a232fa18fb19a34dd45031f80470a641bbefd18,f23e0c2a30862898ae9857962a232fa18fb19a34dd45031f80470a641bbefd18,,89,1
5,candidate_snapshots,file,/Users/laufei/yune-m59-post-fix-root-cause-20260711/accepted-baseline/run-5/candidate_snapshots.csv,1e79ecf566e3ed3f17907ddfed588b869fd5200094a8e5085b57a02f4bb32a88,1e79ecf566e3ed3f17907ddfed588b869fd5200094a8e5085b57a02f4bb32a88,,17733,1
5,track_a_yune_shared_tree,content_tree,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-a-yune/shared,1462353ebe27a3aefa8099c584c693ba06336912ecbc6eba2464c4df927409be,1462353ebe27a3aefa8099c584c693ba06336912ecbc6eba2464c4df927409be,,11347526,45
5,track_a_librime_shared_tree,content_tree,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-a-librime-1.17.0/shared,1462353ebe27a3aefa8099c584c693ba06336912ecbc6eba2464c4df927409be,1462353ebe27a3aefa8099c584c693ba06336912ecbc6eba2464c4df927409be,,11347526,45
5,track_b_product_shared_source_tree,content_tree,/Users/laufei/Documents/GitHub/yune-m59-post-fix-root-cause/target/macos-performance-verification/native-inprocess/run-5/track-b-yune-product/shared (excluding build/),62bcb9c0b657d2e8e128618643db7eb2f4889427dd7365f51e02ee40a298d93c,62bcb9c0b657d2e8e128618643db7eb2f4889427dd7365f51e02ee40a298d93c,,132555179,58
