"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","575.965","287.868","2.001","288.097","185520128","15872000","193437696","4923392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","459.760","1183.650","0.388","-723.890","185520128","17461248","195469312","6021120"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.233","11.467","2.026","11.766","185520128","13758464","191651840","4878336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","55.200","20.700","2.667","34.500","185520128","13524992","190070784","4276224"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","41.850","14.050","2.979","27.800","185520128","13758464","190861312","4579328"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","991.636","652.797","1.519","338.839","185520128","17461248","195022848","6189056"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","43.025","165.275","0.260","-122.250","185520128","13824000","192819200","4763648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","473.660","831.180","0.570","-357.520","185520128","17461248","197054464","6164480"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","21958.700","23004.000","0.955","-1045.300","185520128","13524992","189100032","3330048"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","21795.000","23804.800","0.916","-2009.800","185520128","13434880","189095936","3809280"
