"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","303.495","327.073","340.568","340.568","15380480","16011264","4960256","6610944"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1208.510","1270.390","1327.300","1327.300","16441344","17588224","6242304","7413760"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","15.433","15.933","18.633","18.633","12152832","13910016","4694016","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","21.000","22.300","28.000","28.000","11841536","13660160","4538368","6467584"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","17.350","19.500","76.050","76.050","12222464","13910016","4812800","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","678.488","702.597","718.568","718.568","17092608","17563648","6410240","6754304"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","175.512","187.450","188.325","188.325","13148160","13910016","4808704","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","847.450","868.220","877.630","877.630","16338944","17735680","6332416","7708672"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","26377.400","31667.000","41650.200","41650.200","10625024","13660160","3436544","6467584"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","29197.400","94726.400","94726.400","94726.400","10952704","13479936","3768320","6201344"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","585.865","618.738","678.114","678.114","179306496","185737216","193585152","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","470.560","479.220","485.600","485.600","182300672","185737216","196497408","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","24.433","26.100","26.633","26.633","177795072","185737216","192258048","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","56.300","61.700","62.900","62.900","175915008","185737216","190046208","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","43.300","44.750","47.050","47.050","176734208","185737216","190836736","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1042.468","1183.520","1231.105","1231.105","180383744","185737216","194285568","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","44.700","46.162","48.338","48.338","178548736","185737216","193036288","201654272"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","472.660","533.190","564.720","564.720","183382016","185737216","197292032","201654272"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22844.100","24697.500","25641.600","25641.600","175681536","185737216","190046208","201654272"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22780.700","2870989.400","2870989.400","2870989.400","175501312","185737216","190042112","201654272"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","308.651","327.543","339.266","339.266","79843328","511279104","35651584","542773248"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35530.700","36385.200","37385.400","37385.400","60850176","511279104","29396992","542773248"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34214.600","149962.900","149962.900","149962.900","77783040","511279104","33820672","542773248"
