engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,53777.900,53777.900,7606272,11124736,10448896,12206080
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,28107.700,28107.700,10457088,11440128,10539008,13889536
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,23223.100,23223.100,10539008,11472896,10592256,13930496
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,27316.000,27316.000,10592256,11485184,10612736,13930496
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,26438.800,26438.800,10612736,11542528,10674176,13942784
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,5,1,29463.500,29463.500,10678272,11538432,10670080,14020608
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,6,1,25492.200,25492.200,10670080,11538432,10735616,14020608
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,7,1,29720.100,29720.100,10735616,11538432,10760192,14020608
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,8,1,30618.100,30618.100,10760192,11546624,10756096,14020608
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,24882.000,24882.000,10756096,10940416,unavailable,14020608
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,26266.600,26266.600,10940416,10997760,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,27495.000,27495.000,10997760,10797056,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,33935.400,33935.400,10797056,10911744,unavailable,14049280
