"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.700","16.700","0.341","-11.000","153821184","17350656","102666240","6840320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.840","43.640","0.134","-37.800","153821184","17350656","103456768","6672384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.614","296.227","0.019","-290.613","153821184","15872000","93261824","5210112"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.633","46.700","0.121","-41.067","153821184","17350656","100114432","6414336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.717","35.900","0.159","-30.183","153821184","17350656","101875712","6664192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.520","1204.730","0.005","-1199.210","153821184","17350656","95068160","6160384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.650","44.113","0.128","-38.463","153821184","17350656","104878080","7262208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.333","15.033","0.288","-10.700","153821184","13856768","91971584","4792320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.600","15.600","0.359","-10.000","153821184","17350656","98304000","6881280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.300","20.500","0.210","-16.200","153821184","13615104","90263552","4599808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.300","17.050","0.252","-12.750","153821184","13856768","90824704","5087232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.600","14.300","0.392","-8.700","153821184","17350656","99135488","6787072"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.600","65.050","0.086","-59.450","153821184","17350656","97435648","6307840"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.508","668.759","0.008","-663.251","153821184","17350656","94937088","6057984"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.619","340.175","0.017","-334.556","153821184","17350656","104247296","6995968"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.162","174.013","0.035","-167.851","153821184","13856768","92364800","5017600"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.520","846.860","0.007","-841.340","153821184","17350656","95367168","6696960"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","25636.400","26245.100","0.977","-608.700","153821184","13615104","86937600","3612672"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","25578.000","25932.100","0.986","-354.100","153821184","13410304","89280512","3719168"
